"country","admin1","id1","admin2","id2","type","alt_names"
"India","Himachal Pradesh","IND.13_1","Kinnaur","IND.13.5_1","District","Kalpa"
"India","Himachal Pradesh","IND.13_1","Kullu","IND.13.6_1","District",NA
"India","Himachal Pradesh","IND.13_1","Lahul & Spiti","IND.13.7_1","District",NA
"India","Himachal Pradesh","IND.13_1","Mandi","IND.13.8_1","District",NA
"India","Himachal Pradesh","IND.13_1","Shimla","IND.13.9_1","District","Simla"
"India","Himachal Pradesh","IND.13_1","Sirmaur","IND.13.10_1","District","Sirmour|Sirmoor|Sirmur"
"India","Himachal Pradesh","IND.13_1","Solan","IND.13.11_1","District",NA
"India","Himachal Pradesh","IND.13_1","Una","IND.13.12_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Anantnag","IND.14.1_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Badgam","IND.14.2_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Bandipore","IND.14.3_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Baramulla","IND.14.4_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Doda","IND.14.5_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Ganderbal","IND.14.6_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Jammu","IND.14.7_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Kargil","IND.14.8_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Kathua","IND.14.9_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Kishtwar","IND.14.10_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Kulgam","IND.14.11_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Kupwara","IND.14.12_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Leh (Ladakh)","IND.14.13_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Poonch","IND.14.14_1","District","Punch"
"India","Jammu and Kashmir","IND.14_1","Pulwama","IND.14.15_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Rajouri","IND.14.16_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Ramban","IND.14.17_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Reasi","IND.14.18_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Samba","IND.14.19_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Shupiyan","IND.14.20_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Srinagar","IND.14.21_1","District",NA
"India","Jammu and Kashmir","IND.14_1","Udhampur","IND.14.22_1","District",NA
"India","Jharkhand","IND.15_1","Bokaro","IND.15.1_1","District",NA
"India","Jharkhand","IND.15_1","Chatra","IND.15.2_1","District",NA
"India","Jharkhand","IND.15_1","Deoghar","IND.15.3_1","District","Devghar"
"India","Jharkhand","IND.15_1","Dhanbad","IND.15.4_1","District",NA
"India","Jharkhand","IND.15_1","Dumka","IND.15.5_1","District","Santhal Pargana, Santal Parganas"
"India","Jharkhand","IND.15_1","Garhwa","IND.15.6_1","District",NA
"India","Jharkhand","IND.15_1","Giridih","IND.15.7_1","District",NA
"India","Jharkhand","IND.15_1","Godda","IND.15.8_1","District","Goodda"
"India","Jharkhand","IND.15_1","Gumla","IND.15.9_1","District",NA
"India","Jharkhand","IND.15_1","Hazaribagh","IND.15.10_1","District",NA
"India","Jharkhand","IND.15_1","Jamtara","IND.15.11_1","District",NA
"India","Jharkhand","IND.15_1","Khunti","IND.15.12_1","District",NA
"India","Jharkhand","IND.15_1","Kodarma","IND.15.13_1","District",NA
"India","Jharkhand","IND.15_1","Latehar","IND.15.14_1","District",NA
"India","Jharkhand","IND.15_1","Lohardaga","IND.15.15_1","District","Lohargada"
"India","Jharkhand","IND.15_1","Pakur","IND.15.16_1","District",NA
"India","Jharkhand","IND.15_1","Palamu","IND.15.17_1","District",NA
"India","Jharkhand","IND.15_1","Pashchimi Singhbhum","IND.15.18_1","District","Singhbhum West"
"India","Jharkhand","IND.15_1","Purbi Singhbhum","IND.15.19_1","District","Singhbhum East"
"India","Jharkhand","IND.15_1","Ramgarh","IND.15.20_1","District",NA
"India","Jharkhand","IND.15_1","Ranchi","IND.15.21_1","District",NA
"India","Jharkhand","IND.15_1","Sahibganj","IND.15.22_1","District",NA
"India","Jharkhand","IND.15_1","Saraikela-kharsawan","IND.15.23_1","District",NA
"India","Jharkhand","IND.15_1","Simdega","IND.15.24_1","District",NA
"India","Karnataka","IND.16_1","Bagalkot","IND.16.1_1","District",NA
"India","Karnataka","IND.16_1","Bangalore","IND.16.3_1","District",NA
"India","Karnataka","IND.16_1","Bangalore Rural","IND.16.2_1","District",NA
"India","Karnataka","IND.16_1","Belgaum","IND.16.4_1","District",NA
"India","Karnataka","IND.16_1","Bellary","IND.16.5_1","District",NA
"India","Karnataka","IND.16_1","Bidar","IND.16.6_1","District",NA
"India","Karnataka","IND.16_1","Bijapur","IND.16.7_1","District",NA
"India","Karnataka","IND.16_1","Chamrajnagar","IND.16.8_1","District",NA
"India","Karnataka","IND.16_1","Chikballapura","IND.16.9_1","District",NA
"India","Karnataka","IND.16_1","Chikmagalur","IND.16.10_1","District","Chikmaglur|Kadur"
"India","Karnataka","IND.16_1","Chitradurga","IND.16.11_1","District","Chitaldroog|Chitaldrug"
"India","Karnataka","IND.16_1","Dakshina Kannada","IND.16.12_1","District",NA
"India","Karnataka","IND.16_1","Davanagere","IND.16.13_1","District",NA
"India","Karnataka","IND.16_1","Dharwad","IND.16.14_1","District","Dhawad, Dharwar"
"India","Karnataka","IND.16_1","Gadag","IND.16.15_1","District",NA
"India","Karnataka","IND.16_1","Gulbarga","IND.16.16_1","District",NA
"India","Karnataka","IND.16_1","Hassan","IND.16.17_1","District",NA
"India","Karnataka","IND.16_1","Haveri","IND.16.18_1","District",NA
"India","Karnataka","IND.16_1","Kodagu","IND.16.19_1","District","Coorg"
"India","Karnataka","IND.16_1","Kolar","IND.16.20_1","District",NA
"India","Karnataka","IND.16_1","Koppal","IND.16.21_1","District",NA
"India","Karnataka","IND.16_1","Mandya","IND.16.22_1","District",NA
"India","Karnataka","IND.16_1","Mysore","IND.16.23_1","District",NA
"India","Karnataka","IND.16_1","Raichur","IND.16.24_1","District",NA
"India","Karnataka","IND.16_1","Ramanagara","IND.16.25_1","District",NA
"India","Karnataka","IND.16_1","Shimoga","IND.16.26_1","District",NA
"India","Karnataka","IND.16_1","Tumkur","IND.16.27_1","District",NA
"India","Karnataka","IND.16_1","Udupi","IND.16.28_1","District",NA
"India","Karnataka","IND.16_1","Uttara Kannada","IND.16.29_1","District",NA
"India","Karnataka","IND.16_1","Yadgir","IND.16.30_1","District",NA
"India","Kerala","IND.17_1","Alappuzha","IND.17.1_1","District","Alleppey"
"India","Kerala","IND.17_1","Ernakulam","IND.17.2_1","District",NA
"India","Kerala","IND.17_1","Idukki","IND.17.3_1","District","Idikki"
"India","Kerala","IND.17_1","Kannur","IND.17.4_1","District","Cannanore"
"India","Kerala","IND.17_1","Kasaragod","IND.17.5_1","District",NA
"India","Kerala","IND.17_1","Kollam","IND.17.6_1","District","Quilon"
"India","Kerala","IND.17_1","Kottayam","IND.17.7_1","District",NA
"India","Kerala","IND.17_1","Kozhikode","IND.17.8_1","District","Calicut"
"India","Kerala","IND.17_1","Malappuram","IND.17.9_1","District",NA
"India","Kerala","IND.17_1","Palakkad","IND.17.10_1","District","Palghat"
"India","Kerala","IND.17_1","Pathanamthitta","IND.17.11_1","District",NA
"India","Kerala","IND.17_1","Thiruvananthapuram","IND.17.12_1","District","Trivandrum"
"India","Kerala","IND.17_1","Thrissur","IND.17.13_1","District","Trichur"
"India","Kerala","IND.17_1","Wayanad","IND.17.14_1","District","Wynaad|Wynad"
"India","Lakshadweep","IND.18_1","Lakshadweep","IND.18.1_1","District",NA
"India","Madhya Pradesh","IND.19_1","Agar Malwa","IND.19.1_1","District",NA
"India","Madhya Pradesh","IND.19_1","Alirajpur","IND.19.2_1","District",NA
"India","Madhya Pradesh","IND.19_1","Anuppur","IND.19.3_1","District",NA
"India","Madhya Pradesh","IND.19_1","Ashoknagar","IND.19.4_1","District",NA
"India","Madhya Pradesh","IND.19_1","Balaghat","IND.19.5_1","District",NA
"India","Madhya Pradesh","IND.19_1","Barwani","IND.19.6_1","District",NA
"India","Madhya Pradesh","IND.19_1","Betul","IND.19.7_1","District",NA
"India","Madhya Pradesh","IND.19_1","Bhind","IND.19.8_1","District",NA
"India","Madhya Pradesh","IND.19_1","Bhopal","IND.19.9_1","District",NA
"India","Madhya Pradesh","IND.19_1","Burhanpur","IND.19.10_1","District",NA
"India","Madhya Pradesh","IND.19_1","Chhatarpur","IND.19.11_1","District","Chhatapur|Chatarpur"
"India","Madhya Pradesh","IND.19_1","Chhindwara","IND.19.12_1","District",NA
"India","Madhya Pradesh","IND.19_1","Damoh","IND.19.13_1","District",NA
"India","Madhya Pradesh","IND.19_1","Datia","IND.19.14_1","District",NA
"India","Madhya Pradesh","IND.19_1","Dewas","IND.19.15_1","District",NA
"India","Madhya Pradesh","IND.19_1","Dhar","IND.19.16_1","District",NA
"India","Madhya Pradesh","IND.19_1","Dindori","IND.19.17_1","District",NA
"India","Madhya Pradesh","IND.19_1","East Nimar","IND.19.18_1","District","Khandwa"
"India","Madhya Pradesh","IND.19_1","Guna","IND.19.19_1","District","Goona"
"India","Madhya Pradesh","IND.19_1","Gwalior","IND.19.20_1","District","Gird, Gird Gwalior"
"India","Madhya Pradesh","IND.19_1","Harda","IND.19.21_1","District",NA
"India","Madhya Pradesh","IND.19_1","Hoshangabad","IND.19.22_1","District",NA
"India","Madhya Pradesh","IND.19_1","Indore","IND.19.23_1","District",NA
"India","Madhya Pradesh","IND.19_1","Jabalpur","IND.19.24_1","District","Jubbulpore"
"India","Madhya Pradesh","IND.19_1","Jhabua","IND.19.25_1","District",NA
"India","Madhya Pradesh","IND.19_1","Katni","IND.19.26_1","District",NA
"India","Madhya Pradesh","IND.19_1","Mandla","IND.19.27_1","District",NA
"India","Madhya Pradesh","IND.19_1","Mandsaur","IND.19.28_1","District","Mandasor"
"India","Madhya Pradesh","IND.19_1","Morena","IND.19.29_1","District","Tonwarghar"
"India","Madhya Pradesh","IND.19_1","Narsimhapur","IND.19.30_1","District","Narsimhapur"
"India","Madhya Pradesh","IND.19_1","Neemuch","IND.19.31_1","District",NA
"India","Madhya Pradesh","IND.19_1","Panna","IND.19.32_1","District",NA
"India","Madhya Pradesh","IND.19_1","Raisen","IND.19.33_1","District",NA
"India","Madhya Pradesh","IND.19_1","Rajgarh","IND.19.34_1","District",NA
"India","Madhya Pradesh","IND.19_1","Ratlam","IND.19.35_1","District",NA
"India","Madhya Pradesh","IND.19_1","Rewa","IND.19.36_1","District",NA
"India","Madhya Pradesh","IND.19_1","Sagar","IND.19.37_1","District","Saugor"
"India","Madhya Pradesh","IND.19_1","Satna","IND.19.38_1","District",NA
"India","Madhya Pradesh","IND.19_1","Sehore","IND.19.39_1","District",NA
"India","Madhya Pradesh","IND.19_1","Seoni","IND.19.40_1","District",NA
"India","Madhya Pradesh","IND.19_1","Shahdol","IND.19.41_1","District","Sahdol"
"India","Madhya Pradesh","IND.19_1","Shajapur","IND.19.42_1","District",NA
"India","Madhya Pradesh","IND.19_1","Sheopur","IND.19.43_1","District","Sheopur Kala"
"India","Madhya Pradesh","IND.19_1","Shivpuri","IND.19.44_1","District","Narwar"
"India","Madhya Pradesh","IND.19_1","Sidhi","IND.19.45_1","District",NA
"India","Madhya Pradesh","IND.19_1","Singrauli","IND.19.46_1","District",NA
"India","Madhya Pradesh","IND.19_1","Tikamgarh","IND.19.47_1","District",NA
"India","Madhya Pradesh","IND.19_1","Ujjain","IND.19.48_1","District",NA
"India","Madhya Pradesh","IND.19_1","Umaria","IND.19.49_1","District",NA
"India","Madhya Pradesh","IND.19_1","Vidisha","IND.19.50_1","District",NA
"India","Madhya Pradesh","IND.19_1","West Nimar","IND.19.51_1","District","Khargone;Khargaon"
"India","Maharashtra","IND.20_1","Ahmadnagar","IND.20.1_1","District","Ahmadnagar"
"India","Maharashtra","IND.20_1","Akola","IND.20.2_1","District",NA
"India","Maharashtra","IND.20_1","Amravati","IND.20.3_1","District","Amaravati, Amraoti, Amaraoti"
"India","Maharashtra","IND.20_1","Aurangabad","IND.20.4_1","District",NA
"India","Maharashtra","IND.20_1","Bhandara","IND.20.5_1","District",NA
"India","Maharashtra","IND.20_1","Bid","IND.20.6_1","District","Bir|Beed|Bhir|Bidh"
"India","Maharashtra","IND.20_1","Buldana","IND.20.7_1","District",NA
"India","Maharashtra","IND.20_1","Chandrapur","IND.20.8_1","District","Chanda"
"India","Maharashtra","IND.20_1","Dhule","IND.20.9_1","District","Dhulia, West Khandesh"
"India","Maharashtra","IND.20_1","Garhchiroli","IND.20.10_1","District",NA
"India","Maharashtra","IND.20_1","Gondiya","IND.20.11_1","District",NA
"India","Maharashtra","IND.20_1","Hingoli","IND.20.12_1","District",NA
"India","Maharashtra","IND.20_1","Jalgaon","IND.20.13_1","District","East Khandesh"
"India","Maharashtra","IND.20_1","Jalna","IND.20.14_1","District",NA
"India","Maharashtra","IND.20_1","Kolhapur","IND.20.15_1","District",NA
"India","Maharashtra","IND.20_1","Latur","IND.20.16_1","District","Kulaba, Kolaba, Kolabad"
"India","Maharashtra","IND.20_1","Mumbai City","IND.20.17_1","District",NA
"India","Maharashtra","IND.20_1","Mumbai Suburban","IND.20.18_1","District",NA
"India","Maharashtra","IND.20_1","Nagpur","IND.20.19_1","District",NA
"India","Maharashtra","IND.20_1","Nanded","IND.20.20_1","District","Nander"
"India","Maharashtra","IND.20_1","Nandurbar","IND.20.21_1","District",NA
"India","Maharashtra","IND.20_1","Nashik","IND.20.22_1","District","Nasik"
"India","Maharashtra","IND.20_1","Osmanabad","IND.20.23_1","District",NA
"India","Maharashtra","IND.20_1","Palghar","IND.20.24_1","District",NA
"India","Maharashtra","IND.20_1","Parbhani","IND.20.25_1","District",NA
"India","Maharashtra","IND.20_1","Pune","IND.20.26_1","District","Poona"
"India","Maharashtra","IND.20_1","Raigarh","IND.20.27_1","District","Raygad"
"India","Maharashtra","IND.20_1","Ratnagiri","IND.20.28_1","District",NA
"India","Maharashtra","IND.20_1","Sangli","IND.20.29_1","District","South Satara"
"India","Maharashtra","IND.20_1","Satara","IND.20.30_1","District","North Satara"
"India","Maharashtra","IND.20_1","Sindhudurg","IND.20.31_1","District","Kudal, Sindhdurg"
"India","Maharashtra","IND.20_1","Solapur","IND.20.32_1","District","Sholapur"
"India","Maharashtra","IND.20_1","Thane","IND.20.33_1","District","Thana"
"India","Maharashtra","IND.20_1","Wardha","IND.20.34_1","District",NA
"India","Maharashtra","IND.20_1","Washim","IND.20.35_1","District",NA
"India","Maharashtra","IND.20_1","Yavatmal","IND.20.36_1","District","Yeotmal"
"India","Manipur","IND.21_1","Bishnupur","IND.21.1_1","District","Bishenpur|Sishnupur"
"India","Manipur","IND.21_1","Chandel","IND.21.2_1","District","Tengnoupal"
"India","Manipur","IND.21_1","Churachandpur","IND.21.3_1","District","Manipur South|Churchandpur"
"India","Manipur","IND.21_1","Imphal East","IND.21.4_1","District",NA
"India","Manipur","IND.21_1","Imphal West","IND.21.5_1","District",NA
"India","Manipur","IND.21_1","Senapati","IND.21.6_1","District",NA
"India","Manipur","IND.21_1","Tamenglong","IND.21.7_1","District","Manipur West"
"India","Manipur","IND.21_1","Thoubal","IND.21.8_1","District",NA
"India","Manipur","IND.21_1","Ukhrul","IND.21.9_1","District","Manipur East, Ukhurul"
"India","Meghalaya","IND.22_1","East Garo Hills","IND.22.1_1","District",NA
"India","Meghalaya","IND.22_1","East Khasi Hills","IND.22.2_1","District",NA
"India","Meghalaya","IND.22_1","Jaintia Hills","IND.22.3_1","District",NA
"India","Meghalaya","IND.22_1","North Garo Hills","IND.22.4_1","District",NA
"India","Meghalaya","IND.22_1","Ri Bhoi","IND.22.5_1","District",NA
"India","Meghalaya","IND.22_1","South Garo Hills","IND.22.6_1","District",NA
"India","Meghalaya","IND.22_1","South West Garo Hills","IND.22.7_1","District",NA
"India","Meghalaya","IND.22_1","South West Khasi Hills","IND.22.8_1","District",NA
"India","Meghalaya","IND.22_1","West Garo Hills","IND.22.9_1","District",NA
"India","Meghalaya","IND.22_1","West Khasi Hills","IND.22.10_1","District",NA
"India","Mizoram","IND.23_1","Aizawl","IND.23.1_1","District","Aizawal"
"India","Mizoram","IND.23_1","Champhai","IND.23.2_1","District",NA
"India","Mizoram","IND.23_1","Kolasib","IND.23.3_1","District","Aizawal"
"India","Mizoram","IND.23_1","Lawangtlai","IND.23.4_1","District",NA
"India","Mizoram","IND.23_1","Lunglei","IND.23.5_1","District",NA
"India","Mizoram","IND.23_1","Mamit","IND.23.6_1","District",NA
"India","Mizoram","IND.23_1","Saiha","IND.23.7_1","District","Chhimtuipui"
"India","Mizoram","IND.23_1","Serchhip","IND.23.8_1","District",NA
"India","Nagaland","IND.24_1","Dimapur","IND.24.1_1","District",NA
"India","Nagaland","IND.24_1","Kiphire","IND.24.2_1","District","Tuenasang"
"India","Nagaland","IND.24_1","Kohima","IND.24.3_1","District",NA
"India","Nagaland","IND.24_1","Longleng","IND.24.4_1","District","Tuenasang"
"India","Nagaland","IND.24_1","Mokokchung","IND.24.5_1","District","Mokochung"
"India","Nagaland","IND.24_1","Mon","IND.24.6_1","District",NA
"India","Nagaland","IND.24_1","Peren","IND.24.7_1","District",NA
"India","Nagaland","IND.24_1","Phek","IND.24.8_1","District","Pheka"
"India","Nagaland","IND.24_1","Tuensang","IND.24.9_1","District","Tuenasang"
"India","Nagaland","IND.24_1","Wokha","IND.24.10_1","District",NA
"India","Nagaland","IND.24_1","Zunheboto","IND.24.11_1","District","Zanheboto|Zonheboto"
"India","NCT of Delhi","IND.25_1","West","IND.25.1_1","District",NA
"India","Odisha","IND.26_1","Anugul","IND.26.1_1","District",NA
"India","Odisha","IND.26_1","Balangir","IND.26.2_1","District","Balangir"
"India","Odisha","IND.26_1","Baleshwar","IND.26.3_1","District","Balasore, Baleswar"
"India","Odisha","IND.26_1","Bargarh","IND.26.4_1","District",NA
"India","Odisha","IND.26_1","Bauda","IND.26.5_1","District",NA
"India","Odisha","IND.26_1","Bhadrak","IND.26.6_1","District",NA
"India","Odisha","IND.26_1","Cuttack","IND.26.7_1","District",NA
"India","Odisha","IND.26_1","Debagarh","IND.26.8_1","District","Debagarh"
"India","Odisha","IND.26_1","Dhenkanal","IND.26.9_1","District",NA
"India","Odisha","IND.26_1","Gajapati","IND.26.10_1","District",NA
"India","Odisha","IND.26_1","Ganjam","IND.26.11_1","District",NA
"India","Odisha","IND.26_1","Jagatsinghapur","IND.26.12_1","District",NA
"India","Odisha","IND.26_1","Jajapur","IND.26.13_1","District",NA
"India","Odisha","IND.26_1","Jharsuguda","IND.26.14_1","District",NA
"India","Odisha","IND.26_1","Kalahandi","IND.26.15_1","District",NA
"India","Odisha","IND.26_1","Kandhamal","IND.26.16_1","District","Phulabani"
"India","Odisha","IND.26_1","Kendrapara","IND.26.17_1","District",NA
"India","Odisha","IND.26_1","Kendujhar","IND.26.18_1","District","Kendujhar"
"India","Odisha","IND.26_1","Khordha","IND.26.19_1","District",NA
"India","Odisha","IND.26_1","Koraput","IND.26.20_1","District",NA
"India","Odisha","IND.26_1","Malkangiri","IND.26.21_1","District",NA
"India","Odisha","IND.26_1","Mayurbhanj","IND.26.22_1","District",NA
"India","Odisha","IND.26_1","Nabarangapur","IND.26.23_1","District",NA
"India","Odisha","IND.26_1","Nayagarh","IND.26.24_1","District",NA
"India","Odisha","IND.26_1","Nuapada","IND.26.25_1","District",NA
"India","Odisha","IND.26_1","Puri","IND.26.26_1","District",NA
"India","Odisha","IND.26_1","Rayagada","IND.26.27_1","District",NA
"India","Odisha","IND.26_1","Sambalpur","IND.26.28_1","District",NA
"India","Odisha","IND.26_1","Subarnapur","IND.26.29_1","District","Balangir"
"India","Odisha","IND.26_1","Sundargarh","IND.26.30_1","District","Sundagarh|Bonai"
"India","Puducherry","IND.27_1","Karaikal","IND.27.1_1","District","Karaikkal|Karikal"
"India","Puducherry","IND.27_1","Mahe","IND.27.2_1","District",NA
"India","Puducherry","IND.27_1","Puducherry","IND.27.3_1","District","Pondicherry|Puduchcheri|Pondichéry"
"India","Puducherry","IND.27_1","Yanam","IND.27.4_1","District","Yanaon"
"India","Punjab","IND.28_1","Amritsar","IND.28.1_1","District",NA
"India","Punjab","IND.28_1","Barnala","IND.28.2_1","District","Sangroor"
"India","Punjab","IND.28_1","Bathinda","IND.28.3_1","District","Bhatinda"
"India","Punjab","IND.28_1","Faridkot","IND.28.4_1","District","Fridkot"
"India","Punjab","IND.28_1","Fatehgarh Sahib","IND.28.5_1","District",NA
"India","Punjab","IND.28_1","Fazilka","IND.28.6_1","District","Ferojpur, Firozepur, Ferozepore, Feruzpur"
"India","Punjab","IND.28_1","Firozpur","IND.28.7_1","District","Ferojpur, Firozepur, Ferozepore, Feruzpur"
"India","Punjab","IND.28_1","Gurdaspur","IND.28.8_1","District","Guardaspur"
"India","Punjab","IND.28_1","Hoshiarpur","IND.28.9_1","District",NA
"India","Punjab","IND.28_1","Jalandhar","IND.28.10_1","District","Jullundur"
"India","Punjab","IND.28_1","Kapurthala","IND.28.11_1","District",NA
"India","Punjab","IND.28_1","Ludhiana","IND.28.12_1","District",NA
"India","Punjab","IND.28_1","Mansa","IND.28.13_1","District",NA
"India","Punjab","IND.28_1","Moga","IND.28.14_1","District",NA
"India","Punjab","IND.28_1","Muktsar","IND.28.15_1","District",NA
"India","Punjab","IND.28_1","Pathankot","IND.28.16_1","District","Guardaspur"
"India","Punjab","IND.28_1","Patiala","IND.28.17_1","District",NA
"India","Punjab","IND.28_1","Rupnagar","IND.28.18_1","District","Ropar, Roop Nagar, Rupar"
"India","Punjab","IND.28_1","Sahibzada Ajit Singh Nagar","IND.28.19_1","District","Ropar|Roop Nagar|Rupar"
"India","Punjab","IND.28_1","Sangrur","IND.28.20_1","District","Sangroor"
"India","Punjab","IND.28_1","Shahid Bhagat Singh Nagar","IND.28.21_1","District",NA
"India","Punjab","IND.28_1","Tarn Taran","IND.28.22_1","District",NA
"India","Rajasthan","IND.29_1","Ajmer","IND.29.1_1","District",NA
"India","Rajasthan","IND.29_1","Alwar","IND.29.2_1","District",NA
"India","Rajasthan","IND.29_1","Banswara","IND.29.3_1","District",NA
"India","Rajasthan","IND.29_1","Baran","IND.29.4_1","District",NA
"India","Rajasthan","IND.29_1","Barmer","IND.29.5_1","District",NA
"India","Rajasthan","IND.29_1","Bharatpur","IND.29.6_1","District",NA
"India","Rajasthan","IND.29_1","Bhilwara","IND.29.7_1","District","Bhilavara"
"India","Rajasthan","IND.29_1","Bikaner","IND.29.8_1","District",NA
"India","Rajasthan","IND.29_1","Bundi","IND.29.9_1","District",NA
"India","Rajasthan","IND.29_1","Chittaurgarh","IND.29.10_1","District",NA
"India","Rajasthan","IND.29_1","Churu","IND.29.11_1","District",NA
"India","Rajasthan","IND.29_1","Dausa","IND.29.12_1","District",NA
"India","Rajasthan","IND.29_1","Dhaulpur","IND.29.13_1","District",NA
"India","Rajasthan","IND.29_1","Dungarpur","IND.29.14_1","District",NA
"India","Rajasthan","IND.29_1","Ganganagar","IND.29.15_1","District","Sri Ganganagar"
"India","Rajasthan","IND.29_1","Hanumangarh","IND.29.16_1","District",NA
"India","Rajasthan","IND.29_1","Jaipur","IND.29.17_1","District","Jeipur"
"India","Rajasthan","IND.29_1","Jaisalmer","IND.29.18_1","District",NA
"India","Rajasthan","IND.29_1","Jalor","IND.29.19_1","District",NA
"India","Rajasthan","IND.29_1","Jhalawar","IND.29.20_1","District",NA
"India","Rajasthan","IND.29_1","Jhunjhunun","IND.29.21_1","District","Jhunjhunu"
"India","Rajasthan","IND.29_1","Jodhpur","IND.29.22_1","District",NA
"India","Rajasthan","IND.29_1","Karauli","IND.29.23_1","District",NA
"India","Rajasthan","IND.29_1","Kota","IND.29.24_1","District","Kotah"
"India","Rajasthan","IND.29_1","Nagaur","IND.29.25_1","District",NA
"India","Rajasthan","IND.29_1","Pali","IND.29.26_1","District",NA
"India","Rajasthan","IND.29_1","Pratapgarh","IND.29.27_1","District",NA
"India","Rajasthan","IND.29_1","Rajsamand","IND.29.28_1","District",NA
"India","Rajasthan","IND.29_1","Sawai Madhopur","IND.29.29_1","District",NA
"India","Rajasthan","IND.29_1","Sikar","IND.29.30_1","District",NA
"India","Rajasthan","IND.29_1","Sirohi","IND.29.31_1","District",NA
"India","Rajasthan","IND.29_1","Tonk","IND.29.32_1","District",NA
"India","Rajasthan","IND.29_1","Udaipur","IND.29.33_1","District",NA
"India","Sikkim","IND.30_1","East Sikkim","IND.30.1_1","District",NA
"India","Sikkim","IND.30_1","North Sikkim","IND.30.2_1","District","North District"
"India","Sikkim","IND.30_1","South Sikkim","IND.30.3_1","District","South District"
"India","Sikkim","IND.30_1","West Sikkim","IND.30.4_1","District","West District"
"India","Tamil Nadu","IND.31_1","Ariyalur","IND.31.1_1","District",NA
"India","Tamil Nadu","IND.31_1","Chennai","IND.31.2_1","District","Madras"
"India","Tamil Nadu","IND.31_1","Coimbatore","IND.31.3_1","District",NA
"India","Tamil Nadu","IND.31_1","Cuddalore","IND.31.4_1","District",NA
"India","Tamil Nadu","IND.31_1","Dharmapuri","IND.31.5_1","District","Dharampuri"
"India","Tamil Nadu","IND.31_1","Dindigul","IND.31.6_1","District","Anna"
"India","Tamil Nadu","IND.31_1","Erode","IND.31.7_1","District","Periyar"
"India","Tamil Nadu","IND.31_1","Kancheepuram","IND.31.8_1","District",NA
"India","Tamil Nadu","IND.31_1","Kanniyakumari","IND.31.9_1","District",NA
"India","Tamil Nadu","IND.31_1","Karur","IND.31.10_1","District",NA
"India","Tamil Nadu","IND.31_1","Krishnagiri","IND.31.11_1","District","Dharampuri"
"India","Tamil Nadu","IND.31_1","Madurai","IND.31.12_1","District","Madura, Mathurai"
"India","Tamil Nadu","IND.31_1","Nagappattinam","IND.31.13_1","District",NA
"India","Tamil Nadu","IND.31_1","Namakkal","IND.31.14_1","District",NA
"India","Tamil Nadu","IND.31_1","Perambalur","IND.31.15_1","District",NA
"India","Tamil Nadu","IND.31_1","Pudukkottai","IND.31.16_1","District","Pudukottai"
"India","Tamil Nadu","IND.31_1","Ramanathapuram","IND.31.17_1","District","Ramananthapuram, Rameswaram, Ramnad"
"India","Tamil Nadu","IND.31_1","Salem","IND.31.18_1","District",NA
"India","Tamil Nadu","IND.31_1","Sivaganga","IND.31.19_1","District","Pasumpon Muthuramalinga"
"India","Tamil Nadu","IND.31_1","Thanjavur","IND.31.20_1","District","Tanjore"
"India","Tamil Nadu","IND.31_1","The Nilgiris","IND.31.21_1","District","Nilgiri"
"India","Tamil Nadu","IND.31_1","Theni","IND.31.22_1","District",NA
"India","Tamil Nadu","IND.31_1","Thiruvallur","IND.31.23_1","District",NA
"India","Tamil Nadu","IND.31_1","Thiruvarur","IND.31.24_1","District",NA
"India","Tamil Nadu","IND.31_1","Thoothukkudi","IND.31.25_1","District","Chidambaranar"
"India","Tamil Nadu","IND.31_1","Tiruchirappalli","IND.31.26_1","District",NA
"India","Tamil Nadu","IND.31_1","Tirunelveli","IND.31.27_1","District",NA
"India","Tamil Nadu","IND.31_1","Tiruppur","IND.31.28_1","District","Periyar"
"India","Tamil Nadu","IND.31_1","Tiruvannamalai","IND.31.29_1","District",NA
"India","Tamil Nadu","IND.31_1","Vellore","IND.31.30_1","District","North Arcot"
"India","Tamil Nadu","IND.31_1","Viluppuram","IND.31.31_1","District",NA
"India","Tamil Nadu","IND.31_1","Virudunagar","IND.31.32_1","District","Kamarajar"
"India","Telangana","IND.32_1","Adilabad","IND.32.1_1","District",NA
