Time.Series.ID,Country,Admin.1,Admin.2,City.,year,GID_1,GID_2,population_per_1km,EVI,elevation,LC_10,LC_20,LC_30,LC_40,LC_120,LC_122,LC_130,LC_150,LC_200,LC_11,LC_12,LC_100,LC_190,LC_210,LC_153,LC_170,LC_180,LC_201,LC_60,LC_62,LC_110,LC_152,LC_50,LC_61,LC_70,LC_121,LC_202,LC_80,LC_71,LC_160,worldclim_1,worldclim_10,worldclim_11,worldclim_12,worldclim_13,worldclim_14,worldclim_15,worldclim_16,worldclim_17,worldclim_18,worldclim_19,worldclim_2,worldclim_3,worldclim_4,worldclim_5,worldclim_6,worldclim_7,worldclim_8,worldclim_9
40,Myanmar,Mandalay,NA,Mixture/Unclear,1998,MMR.8_1,MMR.8.6_1,1709.202767,3035.333252,305,0.560078397,0.040330631,0.022869038,0.036152704,0.013137584,1.22E-05,0.003944197,4.87E-06,7.30E-06,0.01768315,0,0.082801354,0.00204027,0.016645972,0,0.000270251,0.0002386,0,0.08827697,0,2.19E-05,0,0.042159083,0.0001193,0.015930173,0.057276069,0,0,0,0,26.39583397,29.63333321,21.86666679,920,168,2,85.5855751,446,11,274,15,11.52499962,46.64351654,323.817627,37.90000153,13.10000038,24.69999886,27.40000153,24
40,Myanmar,Mandalay,NA,Mixture/Unclear,1999,MMR.8_1,MMR.8.1_1,3977.12522,3035.333252,305,0.560614029,0.040449931,0.022915297,0.035634115,0.01065907,1.22E-05,0.003890634,4.87E-06,7.30E-06,0.01791688,0,0.083638887,0.00207679,0.016645972,0,0.000270251,0.000221557,0,0.087427264,0,2.19E-05,0,0.044209091,0.000121734,0.016047038,0.057215202,0,0,0,0,26.39583397,29.63333321,21.86666679,920,168,2,85.5855751,446,11,274,15,11.52499962,46.64351654,323.817627,37.90000153,13.10000038,24.69999886,27.40000153,24
40,Myanmar,Mandalay,NA,Mixture/Unclear,1999,MMR.8_1,MMR.8.2_1,5585.270474,3035.333252,305,0.560614029,0.040449931,0.022915297,0.035634115,0.01065907,1.22E-05,0.003890634,4.87E-06,7.30E-06,0.01791688,0,0.083638887,0.00207679,0.016645972,0,0.000270251,0.000221557,0,0.087427264,0,2.19E-05,0,0.044209091,0.000121734,0.016047038,0.057215202,0,0,0,0,26.39583397,29.63333321,21.86666679,920,168,2,85.5855751,446,11,274,15,11.52499962,46.64351654,323.817627,37.90000153,13.10000038,24.69999886,27.40000153,24
40,Myanmar,Mandalay,NA,Mixture/Unclear,1999,MMR.8_1,MMR.8.3_1,2562.806828,3035.333252,305,0.560614029,0.040449931,0.022915297,0.035634115,0.01065907,1.22E-05,0.003890634,4.87E-06,7.30E-06,0.01791688,0,0.083638887,0.00207679,0.016645972,0,0.000270251,0.000221557,0,0.087427264,0,2.19E-05,0,0.044209091,0.000121734,0.016047038,0.057215202,0,0,0,0,26.39583397,29.63333321,21.86666679,920,168,2,85.5855751,446,11,274,15,11.52499962,46.64351654,323.817627,37.90000153,13.10000038,24.69999886,27.40000153,24
40,Myanmar,Mandalay,NA,Mixture/Unclear,1999,MMR.8_1,MMR.8.4_1,2057.101792,3035.333252,305,0.560614029,0.040449931,0.022915297,0.035634115,0.01065907,1.22E-05,0.003890634,4.87E-06,7.30E-06,0.01791688,0,0.083638887,0.00207679,0.016645972,0,0.000270251,0.000221557,0,0.087427264,0,2.19E-05,0,0.044209091,0.000121734,0.016047038,0.057215202,0,0,0,0,26.39583397,29.63333321,21.86666679,920,168,2,85.5855751,446,11,274,15,11.52499962,46.64351654,323.817627,37.90000153,13.10000038,24.69999886,27.40000153,24
40,Myanmar,Mandalay,NA,Mixture/Unclear,1999,MMR.8_1,MMR.8.5_1,2559.786023,3035.333252,305,0.560614029,0.040449931,0.022915297,0.035634115,0.01065907,1.22E-05,0.003890634,4.87E-06,7.30E-06,0.01791688,0,0.083638887,0.00207679,0.016645972,0,0.000270251,0.000221557,0,0.087427264,0,2.19E-05,0,0.044209091,0.000121734,0.016047038,0.057215202,0,0,0,0,26.39583397,29.63333321,21.86666679,920,168,2,85.5855751,446,11,274,15,11.52499962,46.64351654,323.817627,37.90000153,13.10000038,24.69999886,27.40000153,24
40,Myanmar,Mandalay,NA,Mixture/Unclear,1999,MMR.8_1,MMR.8.6_1,1709.202767,3035.333252,305,0.560614029,0.040449931,0.022915297,0.035634115,0.01065907,1.22E-05,0.003890634,4.87E-06,7.30E-06,0.01791688,0,0.083638887,0.00207679,0.016645972,0,0.000270251,0.000221557,0,0.087427264,0,2.19E-05,0,0.044209091,0.000121734,0.016047038,0.057215202,0,0,0,0,26.39583397,29.63333321,21.86666679,920,168,2,85.5855751,446,11,274,15,11.52499962,46.64351654,323.817627,37.90000153,13.10000038,24.69999886,27.40000153,24
41,Myanmar,Sagaing,Monywa,Urban,1998,MMR.12_1,MMR.12.5_1,136.7466402,2716.625,152,0.589536069,0.05179723,0.028844754,0.024639655,0.003100297,0,0.013497426,0,6.00E-05,0.051506042,0,0.032870002,0.000316881,0.011536189,0,0.000325446,0,0,0.114231392,0,0,0,0.007202624,4.28E-05,0.061029607,0.009463614,0,0,0,0,26.61249924,30.20000076,21.46666718,890,165,1,88.65616989,438,8,293,9,11.45833302,45.20502472,357.3067169,38.29999924,12.80000019,25,27.91666603,23.48333359
41,Myanmar,Sagaing,Monywa,Urban,1999,MMR.12_1,MMR.12.5_1,136.7466402,2716.625,152,0.590135574,0.052362478,0.028904704,0.025864358,0.002629258,0,0.013497426,0,6.00E-05,0.051531735,0,0.034257427,0.000316881,0.011536189,0,0.000325446,0,0,0.110797085,0,0,0,0.007219753,4.28E-05,0.06091827,0.009600644,0,0,0,0,26.61249924,30.20000076,21.46666718,890,165,1,88.65616989,438,8,293,9,11.45833302,45.20502472,357.3067169,38.29999924,12.80000019,25,27.91666603,23.48333359
42,Myanmar,Ayeyarwady,Hinthada,Mixture/Unclear,1998,MMR.1_1,MMR.1.2_1,197.2837714,3558.375,30,0.491040252,0.193059872,0.027422841,0.018533441,0.053822442,0,0.007584769,0,5.12E-05,0.019965977,0,0.032385557,0.00482202,0.035109934,0,0,0.000473249,0,0.056265429,0,2.56E-05,0,0.005653403,2.56E-05,0.00863359,0.045124899,0,0,0,0,26.88333321,29.5,23.61666679,2192,522,2,110.8970032,1447,8,237,13,11.05000019,47.74381256,230.6414185,37.90000153,14.5,23.19999886,27.14999962,25.13333321
42,Myanmar,Ayeyarwady,Hinthada,Mixture/Unclear,1999,MMR.1_1,MMR.1.2_1,197.2837714,3558.375,30,0.490656537,0.193213358,0.027422841,0.017881125,0.049767852,0,0.007149892,0,5.12E-05,0.020004349,0,0.033332054,0.005039459,0.035109934,0,0,0.000447668,0,0.06010258,0,2.56E-05,0,0.005883632,2.56E-05,0.008825448,0.045060947,0,0,0,0,26.88333321,29.5,23.61666679,2192,522,2,110.8970032,1447,8,237,13,11.05000019,47.74381256,230.6414185,37.90000153,14.5,23.19999886,27.14999962,25.13333321
43,Myanmar,Bago,Pyay,Urban,1998,MMR.2_1,MMR.2.2_1,139.0008957,3938.083374,122,0.497166713,0.043815661,0.074054108,0.033322468,0.017488654,0.000137903,0.005979991,0,0,0.032194168,0,0.027731114,0.001002934,0.035679362,0,6.27E-05,0.000614297,0,0.20207858,0,6.27E-05,0,0.006368628,1.25E-05,0.012599353,0.009628162,0,0,0,0,26.78750038,29.68333435,22.93333244,1305,262,1,96.50601578,733,7,203,12,11.45000029,46.82377243,270.214386,38,13.39999962,24.5,27.39999962,24.68333435
43,Myanmar,Bago,Pyay,Urban,1999,MMR.2_1,MMR.2.2_1,139.0008957,3938.083374,122,0.497041346,0.043890881,0.074054108,0.029523857,0.014580147,0.000137903,0.005879698,0,0,0.032144021,0,0.02879673,0.001002934,0.035679362,0,6.27E-05,0.00060176,0,0.207469348,0,6.27E-05,0,0.006682045,2.51E-05,0.012900233,0.009465186,0,0,0,0,26.78750038,29.68333435,22.93333244,1305,262,1,96.50601578,733,7,203,12,11.45000029,46.82377243,270.214386,38,13.39999962,24.5,27.39999962,24.68333435
44,Pakistan,Punjab,Bahawalpur,Rural,1999,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.034821739,0.403662585,0.000467318,0.002941686,0.00538254,0.443846384,0.010904717,0.038392722,0.045907054,0.000290445,0.000150808,0.003222822,0.000264379,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002331007,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
44,Pakistan,Punjab,Bahawalpur,Rural,2000,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.035177348,0.404101976,0.000467318,0.002941686,0.00347603,0.44434163,0.010968019,0.040215451,0.046865895,0.00029603,0.000150808,0.000958841,0.000277412,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002347763,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
45,Pakistan,Punjab,Bahawalpur,Rural,1999,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.034821739,0.403662585,0.000467318,0.002941686,0.00538254,0.443846384,0.010904717,0.038392722,0.045907054,0.000290445,0.000150808,0.003222822,0.000264379,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002331007,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
45,Pakistan,Punjab,Bahawalpur,Rural,2000,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.035177348,0.404101976,0.000467318,0.002941686,0.00347603,0.44434163,0.010968019,0.040215451,0.046865895,0.00029603,0.000150808,0.000958841,0.000277412,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002347763,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
46,Pakistan,Punjab,Bahawalpur,Rural,1999,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.034821739,0.403662585,0.000467318,0.002941686,0.00538254,0.443846384,0.010904717,0.038392722,0.045907054,0.000290445,0.000150808,0.003222822,0.000264379,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002331007,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
46,Pakistan,Punjab,Bahawalpur,Rural,2000,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.035177348,0.404101976,0.000467318,0.002941686,0.00347603,0.44434163,0.010968019,0.040215451,0.046865895,0.00029603,0.000150808,0.000958841,0.000277412,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002347763,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
47,Pakistan,Punjab,Bahawalpur,Rural,1999,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.034821739,0.403662585,0.000467318,0.002941686,0.00538254,0.443846384,0.010904717,0.038392722,0.045907054,0.000290445,0.000150808,0.003222822,0.000264379,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002331007,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
47,Pakistan,Punjab,Bahawalpur,Rural,2000,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.035177348,0.404101976,0.000467318,0.002941686,0.00347603,0.44434163,0.010968019,0.040215451,0.046865895,0.00029603,0.000150808,0.000958841,0.000277412,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002347763,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
48,Pakistan,Punjab,Bahawalpur,Rural,1999,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.034821739,0.403662585,0.000467318,0.002941686,0.00538254,0.443846384,0.010904717,0.038392722,0.045907054,0.000290445,0.000150808,0.003222822,0.000264379,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002331007,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
48,Pakistan,Punjab,Bahawalpur,Rural,2000,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.035177348,0.404101976,0.000467318,0.002941686,0.00347603,0.44434163,0.010968019,0.040215451,0.046865895,0.00029603,0.000150808,0.000958841,0.000277412,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002347763,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
49,Pakistan,Punjab,Bahawalpur,Rural,1999,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.034821739,0.403662585,0.000467318,0.002941686,0.00538254,0.443846384,0.010904717,0.038392722,0.045907054,0.000290445,0.000150808,0.003222822,0.000264379,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002331007,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
49,Pakistan,Punjab,Bahawalpur,Rural,2000,PAK.7_1,PAK.7.1_1,176.6869769,925.666687,122,0.035177348,0.404101976,0.000467318,0.002941686,0.00347603,0.44434163,0.010968019,0.040215451,0.046865895,0.00029603,0.000150808,0.000958841,0.000277412,0.004295234,0,0,0.002535808,3.72E-06,0.000562272,0,0,0,3.72E-06,0,0,0,0.002347763,0,0,1.30E-05,26.35416603,34.76666641,15.48333359,170,59,1,110.184021,114,7,83,19,15.92500019,42.56579208,793.2484436,42.90000153,5.400000095,37.29999924,33.09999847,21.26666641
50,India,Uttarakhand,Dehradun,Rural,2000,IND.35_1,IND.35.5_1,401.9467178,3123.25,1067,0.08506424,0.101927195,0.074063169,0.120503212,0.006531049,0,0.021841542,0,0,0.016782655,0,0.014480728,0.002542827,0.000990364,0,0,0,0,0.183538544,0,0.034957173,0,0.042558887,0.078158458,0.216059957,0,0,0,0,0,20.86249924,27.21666718,12.75,1844,586,13,130.5910645,1389,99,718,138,11.42500019,39.24528503,601.8903198,34.70000076,5.400000095,29.20000076,25.10000038,15.51666641
50,India,Uttarakhand,Dehradun,Rural,2001,IND.35_1,IND.35.5_1,413.6072101,3123.25,1067,0.084395075,0.102328694,0.073501071,0.120476445,0.007253747,0,0.021627409,0,0,0.016782655,0,0.014480728,0.004255889,0.000990364,0,0,0,0,0.182200214,0,0.034957173,0,0.04253212,0.078158458,0.216059957,0,0,0,0,0,20.86249924,27.21666718,12.75,1844,586,13,130.5910645,1389,99,718,138,11.42500019,39.24528503,601.8903198,34.70000076,5.400000095,29.20000076,25.10000038,15.51666641
50,India,Uttarakhand,Dehradun,Rural,2002,IND.35_1,IND.35.5_1,425.3725478,3231.416748,1067,0.083752677,0.102703426,0.072858672,0.120021413,0.007012848,0,0.021627409,0,0,0.016675589,0,0.014561028,0.006771949,0.000990364,0,0,0,0,0.181316916,0,0.03482334,0,0.042478587,0.078131692,0.21627409,0,0,0,0,0,20.86249924,27.21666718,12.75,1844,586,13,130.5910645,1389,99,718,138,11.42500019,39.24528503,601.8903198,34.70000076,5.400000095,29.20000076,25.10000038,15.51666641
51,Iran,Hormozgan,Bandar-e-Abbas,Rural,2002,IRN.11_1,IRN.11.2_1,42.84061381,708,533,0.011219243,0,0,0.000505847,0.000573797,0.009248703,0,0.021109693,0.944168032,0,0,0,0.008908955,0.000392598,0.003382383,6.79E-05,0,9.06E-05,0,0,0.000181199,0,0,0,0,0,0,0.000150999,0,0,25.45416641,32.75,17.04999924,263,51,3,84.93702698,149,21,32,138,9.858333588,37.08333206,638.6948242,37.40000153,11.10000038,26.20000076,18.16666603,28.36666679
51,Iran,Hormozgan,Bandar-e-Abbas,Rural,2003,IRN.11_1,IRN.11.2_1,43.94496731,695.833313,533,0.011219243,0,0,0.000505847,0.000573797,0.009248703,0,0.017719761,0.947701414,0,0,0,0.008908955,0.000392598,0.003389933,6.79E-05,0,0.000120799,0,0,0,0,0,0,0,0,0,0.000150999,0,0,25.45416641,32.75,17.04999924,263,51,3,84.93702698,149,21,32,138,9.858333588,37.08333206,638.6948242,37.40000153,11.10000038,26.20000076,18.16666603,28.36666679
52,Iran,Hormozgan,Bandar-e-Abbas,Urban,2002,IRN.11_1,IRN.11.2_1,42.84061381,708,533,0.011219243,0,0,0.000505847,0.000573797,0.009248703,0,0.021109693,0.944168032,0,0,0,0.008908955,0.000392598,0.003382383,6.79E-05,0,9.06E-05,0,0,0.000181199,0,0,0,0,0,0,0.000150999,0,0,25.45416641,32.75,17.04999924,263,51,3,84.93702698,149,21,32,138,9.858333588,37.08333206,638.6948242,37.40000153,11.10000038,26.20000076,18.16666603,28.36666679
52,Iran,Hormozgan,Bandar-e-Abbas,Urban,2003,IRN.11_1,IRN.11.2_1,43.94496731,695.833313,533,0.011219243,0,0,0.000505847,0.000573797,0.009248703,0,0.017719761,0.947701414,0,0,0,0.008908955,0.000392598,0.003389933,6.79E-05,0,0.000120799,0,0,0,0,0,0,0,0,0,0.000150999,0,0,25.45416641,32.75,17.04999924,263,51,3,84.93702698,149,21,32,138,9.858333588,37.08333206,638.6948242,37.40000153,11.10000038,26.20000076,18.16666603,28.36666679
53,Iran,Sistan and Baluchestan,NA,Rural,2007,IRN.26_1,IRN.26.1_1,107.2562605,470.5833435,990,0.0025279,0.005645531,6.99E-05,0.000183812,0.000149348,0.000870237,0.009131745,0.008202152,0.951548668,0.009237533,0,0.000243647,0.000730942,0.000622282,0,0,0.000433682,0.003139651,1.44E-06,0,0.000113925,0,0,3.83E-06,0.000124456,0,0.007019338,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2007,IRN.26_1,IRN.26.2_1,42.69184576,470.5833435,990,0.0025279,0.005645531,6.99E-05,0.000183812,0.000149348,0.000870237,0.009131745,0.008202152,0.951548668,0.009237533,0,0.000243647,0.000730942,0.000622282,0,0,0.000433682,0.003139651,1.44E-06,0,0.000113925,0,0,3.83E-06,0.000124456,0,0.007019338,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2007,IRN.26_1,IRN.26.3_1,123.9480572,470.5833435,990,0.0025279,0.005645531,6.99E-05,0.000183812,0.000149348,0.000870237,0.009131745,0.008202152,0.951548668,0.009237533,0,0.000243647,0.000730942,0.000622282,0,0,0.000433682,0.003139651,1.44E-06,0,0.000113925,0,0,3.83E-06,0.000124456,0,0.007019338,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2007,IRN.26_1,IRN.26.4_1,615.3755734,470.5833435,990,0.0025279,0.005645531,6.99E-05,0.000183812,0.000149348,0.000870237,0.009131745,0.008202152,0.951548668,0.009237533,0,0.000243647,0.000730942,0.000622282,0,0,0.000433682,0.003139651,1.44E-06,0,0.000113925,0,0,3.83E-06,0.000124456,0,0.007019338,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2007,IRN.26_1,IRN.26.5_1,127.3701568,470.5833435,990,0.0025279,0.005645531,6.99E-05,0.000183812,0.000149348,0.000870237,0.009131745,0.008202152,0.951548668,0.009237533,0,0.000243647,0.000730942,0.000622282,0,0,0.000433682,0.003139651,1.44E-06,0,0.000113925,0,0,3.83E-06,0.000124456,0,0.007019338,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2007,IRN.26_1,IRN.26.6_1,350.9278322,470.5833435,990,0.0025279,0.005645531,6.99E-05,0.000183812,0.000149348,0.000870237,0.009131745,0.008202152,0.951548668,0.009237533,0,0.000243647,0.000730942,0.000622282,0,0,0.000433682,0.003139651,1.44E-06,0,0.000113925,0,0,3.83E-06,0.000124456,0,0.007019338,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2007,IRN.26_1,IRN.26.7_1,69.65469236,470.5833435,990,0.0025279,0.005645531,6.99E-05,0.000183812,0.000149348,0.000870237,0.009131745,0.008202152,0.951548668,0.009237533,0,0.000243647,0.000730942,0.000622282,0,0,0.000433682,0.003139651,1.44E-06,0,0.000113925,0,0,3.83E-06,0.000124456,0,0.007019338,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2008,IRN.26_1,IRN.26.1_1,106.1617215,464.1666565,990,0.00253508,0.005662764,6.99E-05,0.000183812,0.000143603,0.000870237,0.009110683,0.008229436,0.951527127,0.009253329,0,0.000243647,0.000735728,0.00059739,0,0,0.000433682,0.003139651,1.44E-06,0,0.000115361,0,0,3.83E-06,0.000124456,0,0.007018859,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2008,IRN.26_1,IRN.26.2_1,42.25617992,464.1666565,990,0.00253508,0.005662764,6.99E-05,0.000183812,0.000143603,0.000870237,0.009110683,0.008229436,0.951527127,0.009253329,0,0.000243647,0.000735728,0.00059739,0,0,0.000433682,0.003139651,1.44E-06,0,0.000115361,0,0,3.83E-06,0.000124456,0,0.007018859,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2008,IRN.26_1,IRN.26.3_1,122.6831801,464.1666565,990,0.00253508,0.005662764,6.99E-05,0.000183812,0.000143603,0.000870237,0.009110683,0.008229436,0.951527127,0.009253329,0,0.000243647,0.000735728,0.00059739,0,0,0.000433682,0.003139651,1.44E-06,0,0.000115361,0,0,3.83E-06,0.000124456,0,0.007018859,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2008,IRN.26_1,IRN.26.4_1,609.0957298,464.1666565,990,0.00253508,0.005662764,6.99E-05,0.000183812,0.000143603,0.000870237,0.009110683,0.008229436,0.951527127,0.009253329,0,0.000243647,0.000735728,0.00059739,0,0,0.000433682,0.003139651,1.44E-06,0,0.000115361,0,0,3.83E-06,0.000124456,0,0.007018859,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2008,IRN.26_1,IRN.26.5_1,126.0703576,464.1666565,990,0.00253508,0.005662764,6.99E-05,0.000183812,0.000143603,0.000870237,0.009110683,0.008229436,0.951527127,0.009253329,0,0.000243647,0.000735728,0.00059739,0,0,0.000433682,0.003139651,1.44E-06,0,0.000115361,0,0,3.83E-06,0.000124456,0,0.007018859,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2008,IRN.26_1,IRN.26.6_1,347.3466502,464.1666565,990,0.00253508,0.005662764,6.99E-05,0.000183812,0.000143603,0.000870237,0.009110683,0.008229436,0.951527127,0.009253329,0,0.000243647,0.000735728,0.00059739,0,0,0.000433682,0.003139651,1.44E-06,0,0.000115361,0,0,3.83E-06,0.000124456,0,0.007018859,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
53,Iran,Sistan and Baluchestan,NA,Rural,2008,IRN.26_1,IRN.26.7_1,68.94387348,464.1666565,990,0.00253508,0.005662764,6.99E-05,0.000183812,0.000143603,0.000870237,0.009110683,0.008229436,0.951527127,0.009253329,0,0.000243647,0.000735728,0.00059739,0,0,0.000433682,0.003139651,1.44E-06,0,0.000115361,0,0,3.83E-06,0.000124456,0,0.007018859,0,0,0,23.00416756,31.75,12.9333334,116,26,1,85.95030212,70,6,10,60,14.02499962,41.36573792,777.1318359,38.40000153,5.099999905,34.20000076,14.69999981,27.08333397
54,Saudi Arabia,Al Madinah,NA,Rural,2004,SAU.5_1,NA,10.48409698,513,884,0.000284476,0.000106603,0.000349755,1.44E-05,0.000628242,2.28E-05,0,0.071915431,0.915879667,0.007069967,0,0.000119779,0.001190006,0.000418628,0,3.59E-06,2.93E-05,0.000443782,0,0,3.83E-05,0,0,0,0,0,0.001485262,0,0,0,25.76666641,33.01666641,17.08333397,88,19,0,76.49506378,40,3,3,22,14.46666622,45.41103363,664.4700317,40.59999847,9.199999809,31.59999847,24.44999886,32.96666718
54,Saudi Arabia,Al Madinah,NA,Rural,2005,SAU.5_1,NA,10.77535907,514.25,884,0.000281481,0.000108999,0.000349755,1.44E-05,0.000631236,2.28E-05,0,0.071941184,0.915938359,0.007072363,0,5.09E-05,0.001207374,0.000418628,0,3.59E-06,2.93E-05,0.000443782,0,0,5.99E-07,0,0,0,0,0,0.001485262,0,0,0,25.76666641,33.01666641,17.08333397,88,19,0,76.49506378,40,3,3,22,14.46666622,45.41103363,664.4700317,40.59999847,9.199999809,31.59999847,24.44999886,32.96666718
