ISO,cell,elevation,population_density,EVI,cattle,goat,sheep,irrigation,LC_210,LC_160,LC_170,LC_130,LC_200,LC_150,LC_190,LC_120,LC_153,LC_202,LC_100,LC_152,LC_30,LC_40,LC_201,LC_60,LC_20,LC_180,LC_110,LC_10,LC_62,LC_61,LC_70,LC_11,LC_122,LC_50,LC_90,annual_mean_temperature,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality_cv,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,max_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,worldclim_9,nrow,ncol,lon,lat
SOM,3583,807,2804.323458,2804.323458,95.11162681,95.11162681,95.11162681,0,0,0,0,0.027006173,0,0,0,0.912808642,0,0,0,0,0,0,0,0.00462963,0,0,0,0,0.055555556,0,0,0,0,0,0,25.07175917,26.414815,22.8072916,233.1458333,64.24305556,1,108.2169902,127.5138889,6,97.08333333,16.58333333,12.28530086,72.11719317,162.5418343,32.89444433,15.85902752,17.03541688,26.40752345,22.92442142,136,104,45.63208318,8.541250154
SOM,3584,807,4408.032907,4408.032907,148.1405346,148.1405346,148.1405346,0,0,0,0,0.081790123,0,0,0,0.826388889,0,0,0,0,0,0,0,0.033950617,0,0,0,0,0.05787037,0,0,0,0,0,0,25.06712965,26.37604173,22.85289352,227.7361111,64.02777778,1,108.7328436,124.6041667,5.895833333,122.7152778,16.09722222,12.30717598,72.43749989,158.7759953,32.8666669,15.87638874,16.99027818,26.37592599,22.96458325,136,104,45.73208318,8.541250154
SOM,3585,807,2518.50121,2518.50121,85.72609412,85.72609412,85.72609412,0.058885299,0,0,0,0.087191358,0,0,0,0.854166667,0,0,0,0,0,0,0,0.042438272,0,0,0,0,0.016203704,0,0,0,0,0,0,24.97902195,26.28726835,22.77453717,221.375,63.32638889,1,109.7033317,121.2291667,5.25,118.8055556,16.01388889,12.16082162,72.41931677,158.4695237,32.68333297,15.89097231,16.79236066,26.28703687,22.87418973,136,104,45.83208318,8.541250154
SOM,3586,807,3647.85525,3647.85525,146.6673607,146.6673607,146.6673607,0.117770597,0,0,0,0.136574074,0,0,0,0.80787037,0,0,0,0,0,0,0,0.042438272,0,0,0,0,0.013117284,0,0,0,0,0,0,25.03848374,26.34699077,22.8393518,214.0416667,62.23611111,1,110.9576231,117.2152778,5,109.4861111,15.92361111,12.16990724,72.57241069,158.5667115,32.72430513,15.95486117,16.76944419,26.346412,22.93055545,136,104,45.93208318,8.541250154
SOM,3587,754,3952.319195,3952.319195,96.80220453,96.80220453,96.80220453,0.078513756,0,0,0,0.052469136,0,0,0,0.929783951,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0.015432099,0,0,0,0,0,0,24.88998845,26.19351853,22.6935184,209.2361111,61.74305556,1,111.0987163,114.5208333,5,75.36805556,15.625,12.09479158,72.44248115,158.3409536,32.54027759,15.8444443,16.69583339,26.18715252,22.78483779,136,104,46.03208318,8.541250154
SOM,3588,701,3135.505579,3135.505579,89.7126724,89.7126724,89.7126724,0.078513756,0,0,0,0,0,0,0,0.966820988,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0.012345679,0,0,0,0,0,0,24.84157987,26.16388884,22.64594895,204.2083333,61.38194444,1,111.7697431,111.8125,5,37.44444444,15.07638889,12.09982639,72.32800515,158.6288862,32.52638878,15.79722216,16.72916673,26.12893505,22.73518515,136,104,46.13208318,8.541250154
SOM,3589,780.5,1419.340509,1419.340509,139.8060699,139.8060699,139.8060699,0,0,0,0,0,0,0,0,0.966049383,0,0,0,0,0,0,0,0.012345679,0,0,0,0.00154321,0.020061728,0,0,0,0,0,0,24.87361101,26.20162043,22.67708292,197.2083333,60.32638889,1,112.4516871,107.4166667,5,29.99305556,15,12.11481482,72.47212309,158.7320454,32.53472188,15.81805549,16.71666657,26.16412046,22.76469901,136,104,46.23208318,8.541250154
SOM,3590,815,1059.218564,1059.218564,124.6537295,124.6537295,124.6537295,0,0,0,0,0,0,0,0,0.99382716,0,0,0,0,0,0,0,0.00462963,0,0,0,0,0.00154321,0,0,0,0,0,0,24.71524877,26.03912028,22.5222221,193.4722222,59.85416667,1,112.4963217,104.8055556,5,33.23611111,15,12.02355328,72.37706582,158.356062,32.30138903,15.68888898,16.61250012,26.00266201,22.60590284,136,104,46.33208318,8.541250154
SOM,3591,823,1134.220648,1134.220648,106.7794022,106.7794022,106.7794022,0,0,0,0,0,0,0,0,0.991512346,0,0,0,0,0,0,0,0.006944444,0,0,0,0,0.00154321,0,0,0,0,0,0,24.4645544,25.77650481,22.27326375,190.9513889,59.94444444,1,113.0172942,103.2083333,5,65.86111111,14.79861111,11.84716429,72.04086855,158.4452372,31.96111053,15.51597212,16.44513845,25.76828696,22.3436341,136,104,46.43208318,8.541250154
SOM,3592,815,969.241847,969.241847,103.6434706,103.6434706,103.6434706,0,0,0,0,0.00308642,0,0,0,0.989197531,0,0,0.00617284,0,0,0,0,0.00154321,0,0,0,0,0,0,0,0,0,0,0,24.27656252,25.58819442,22.09120377,187.6180556,59.84722222,1,113.9043005,101.4791667,5,95.77777778,14.48611111,11.76342598,72.03690439,157.7216678,31.67569455,15.34583339,16.32986112,25.58692127,22.15798616,136,104,46.53208318,8.541250154
SOM,3593,807,871.0762758,871.0762758,87.35024961,87.35024961,87.35024961,0,0,0,0,0.006944444,0,0,0,0.957561728,0,0,0.035493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.18431711,25.49722216,22.00381952,181.1388889,58.76388889,1,114.6437195,97.72222222,5,97.21527778,14.31944444,11.64907405,71.82593621,157.4527514,31.51527785,15.29652778,16.21875008,25.49722215,22.06273145,136,104,46.63208318,8.541250154
SOM,3594,842,906.0139265,906.0139265,109.2325014,109.2325014,109.2325014,0,0,0,0,0.011574074,0,0.020061728,0,0.861111111,0,0,0.087191358,0.013888889,0,0.00308642,0,0,0,0,0.00154321,0.00154321,0,0,0,0,0,0,0,24.06446764,25.39270834,21.88888889,176.3611111,58.05555556,1,115.2488873,94.80555556,4.979166667,94.31944444,14.17361111,11.51319445,71.61158186,157.3534877,31.31111109,15.23333334,16.07777765,25.39270834,21.93703702,136,104,46.73208318,8.541250154
SOM,3595,869,979.6557379,979.6557379,104.7469961,104.7469961,104.7469961,0,0,0,0,0.006944444,0,0.00617284,0,0.884259259,0,0,0.076388889,0.026234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7832176,25.11412036,21.6171296,174.3888889,58.55555556,1,116.2163394,93.71527778,4.986111111,93.71527778,13.97916667,11.3756945,71.33258242,156.7218111,30.95972223,15.01180557,15.94791658,25.10833334,21.66076389,136,104,46.83208318,8.541250154
SOM,3596,884,788.1814725,788.1814725,110.8035133,110.8035133,110.8035133,0,0,0,0,0.000771605,0,0.017746914,0,0.834876543,0,0,0.091049383,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98411443,25.348148,21.78796295,164.4791667,56.52777778,1,118.8373875,88.47222222,4.430555556,88.47222222,13.65277778,11.53825235,71.49235598,160.0209146,31.2361111,15.0979167,16.13819435,25.23136565,21.81458329,136,104,46.93208318,8.541250154
SOM,3597,861,625.231425,625.231425,106.2093933,106.2093933,106.2093933,0,0,0,0,0,0.013117284,0.042438272,0,0.421296296,0,0,0.456018519,0.06712963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.46348374,25.86006947,22.24166665,153.1944444,54.32638889,0.791666667,121.7714569,82.09722222,4.055555556,79.19444444,12.61805556,11.90671288,72.38082308,162.9578332,31.86319433,15.41319446,16.44999983,25.46469902,22.2517361,136,104,47.03208318,8.541250154
SOM,3598,838,1018.404326,1018.404326,115.3152027,115.3152027,115.3152027,0,0,0,0,0.00154321,0.013117284,0.130401235,0,0.337962963,0,0,0.429783951,0.087191358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51840279,25.91099535,22.30590277,149.3680556,53.59027778,0.375,122.8635184,79.75,3.888888889,74.18055556,10.02083333,11.78078698,72.1509224,162.4852786,31.87986117,15.55208334,16.3277777,25.43506927,23.03402779,136,104,47.13208318,8.541250154
SOM,3599,724,1308.224986,1308.224986,114.5454919,114.5454919,114.5454919,0,0,0,0,0,0.030092593,0.236882716,0,0.191358025,0.003858025,0,0.287037037,0.250771605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84736685,26.23495364,22.62210642,138.6875,51.19444444,0,125.4683436,74.25694444,3.159722222,60.0625,4.729166667,11.80306705,71.97245359,163.1811502,32.27222211,15.87222227,16.39999988,25.73437497,25.53773146,136,104,47.23208318,8.541250154
SOM,3600,678,2566.40384,2566.40384,118.2231083,118.2231083,118.2231083,0.019628439,0,0,0,0,0.075617284,0.314814815,0,0.00617284,0.00308642,0,0.091820988,0.499228395,0.00154321,0.006944444,0,0,0,0,0,0.000771605,0,0,0,0,0,0,0,25.2799479,26.68020833,23.03101851,129.0347222,48.70833333,0,128.022174,68.875,2.118055556,46.15972222,4,11.80978016,71.97330115,164.3997904,32.69722229,16.28819426,16.40902803,26.14374994,26.49699079,136,104,47.33208318,8.541250154
SOM,3601,671,1688.802598,1688.802598,111.8690234,111.8690234,111.8690234,0,0,0,0,0,0.12345679,0.447530864,0,0.033179012,0.009259259,0,0.040895062,0.342592593,0,0.00308642,0,0,0,0,0,0,0,0,0,0,0,0,0,25.47340858,26.86828689,23.23078704,125.1805556,47.38888889,0,128.2804688,66.56944444,2,56.36111111,4,11.69484938,71.72286913,163.817861,32.86597207,16.56041692,16.30555514,26.34525474,26.67604146,136,104,47.43208318,8.541250154
SOM,3602,663,1418.869513,1418.869513,116.4405012,116.4405012,116.4405012,0,0,0,0,0.010802469,0.087962963,0.275462963,0,0.279320988,0.013888889,0,0.24691358,0.073302469,0.00154321,0.002314815,0,0,0,0,0.006944444,0.00154321,0,0,0,0,0,0,0,25.51281826,26.92268527,23.236574,124.1666667,46.67361111,0,127.9559046,66.11805556,2,42.71527778,4,11.31545146,70.62057935,166.0813677,32.85347213,16.83055545,16.02291667,26.37418987,26.73333338,136,104,47.53208318,8.541250154
SOM,3603,656,1336.899003,1336.899003,115.1318325,115.1318325,115.1318325,0,0,0,0,0.007716049,0.141203704,0.322530864,0,0.163580247,0.040123457,0,0.229938272,0.05632716,0,0.007716049,0,0,0,0,0.025462963,0.005401235,0,0,0,0,0,0,0,25.57951389,27.00775476,23.2832176,123.5277778,46.22916667,0,127.5710121,66.36111111,2,37.70138889,4,11.19953701,70.16584735,167.5910927,32.95347232,16.99166665,15.96180567,26.43321782,26.81643516,136,104,47.63208318,8.541250154
SOM,3604,598,1496.873607,1496.873607,123.2436295,123.2436295,123.2436295,0,0,0,0,0.000771605,0.263888889,0.163580247,0,0.131944444,0.009259259,0,0.270061728,0.152777778,0,0.005401235,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,25.70034716,27.13287033,23.39340299,122.2222222,45.38194444,0,127.369887,65.83333333,2,40.44444444,3.986111111,11.19548606,69.90947024,168.324091,33.13333337,17.1194449,16.01388847,26.55844923,26.93541629,136,104,47.73208318,8.541250154
SOM,3605,534,1622.953998,1622.953998,128.4447948,128.4447948,128.4447948,0,0,0,0,0,0.195987654,0.426697531,0,0.055555556,0.007716049,0,0.140432099,0.168209877,0,0.005401235,0,0,0,0,0,0,0,0,0,0,0,0,0,25.80888312,27.24930558,23.48553252,121.9861111,45.16666667,0,127.8855161,66.10416667,2,38.36805556,3.597222222,11.2104745,69.77621942,169.5028063,33.29722211,17.23125017,16.06597194,26.66979139,27.05208302,136,104,47.83208318,8.541250154
SOM,3606,488,1433.929554,1433.929554,137.0369744,137.0369744,137.0369744,0,0,0,0,0,0.176697531,0.503858025,0,0,0.007716049,0,0.000771605,0.31095679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.96458325,27.39363396,23.65243061,120.5902778,44.40277778,0,128.0760826,65.84027778,2,37.32638889,3.201388889,11.25277781,69.84893126,168.4466322,33.52291653,17.41249971,16.11041682,26.81921257,27.18761554,136,104,47.93208318,8.541250154
SOM,3607,488,1134.47438,1134.47438,139.1996245,139.1996245,139.1996245,0,0,0,0,0.00154321,0.179783951,0.322530864,0,0.082561728,0.037808642,0,0,0.37037037,0,0.005401235,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99412617,27.42233798,23.67118049,120.3888889,44.00694444,0,128.3174183,65.95138889,2,42.02083333,3,11.04600699,69.49885686,169.0210689,33.46111096,17.56736137,15.89374959,26.85092595,27.22013879,136,104,48.03208318,8.541250154
SOM,3608,488,1048.136052,1048.136052,125.5016042,125.5016042,125.5016042,0,0,0,0,0.008487654,0.37037037,0.365740741,0,0.032407407,0.026234568,0,0.145833333,0.023919753,0.014660494,0.00308642,0,0,0,0,0.007716049,0.00154321,0,0,0,0,0,0,0,25.9854166,27.43993044,23.62546311,121.7013889,44.22222222,0,128.4639063,67.0625,2,55.47222222,3,10.83194445,68.65909237,171.8764726,33.42152776,17.64513944,15.77638831,26.86527765,27.21099534,136,104,48.13208318,8.541250154
SOM,3609,488,1588.23507,1588.23507,120.511418,120.511418,120.511418,0,0,0,0,0,0.338734568,0.391975309,0,0.000771605,0.012345679,0,0.040895062,0.185185185,0,0.023148148,0,0,0,0,0.00617284,0.000771605,0,0,0,0,0,0,0,26.0763888,27.53715306,23.71550936,120.9305556,43.65972222,0,128.3141165,67.15277778,2,57.24305556,3,10.89837964,68.67696804,172.1127333,33.59791687,17.72916679,15.86875008,26.95925894,27.29236125,136,104,48.23208318,8.541250154
SOM,3610,488,1623.779678,1623.779678,62.33579503,62.33579503,62.33579503,0,0,0,0,0,0.117283951,0.459876543,0,0,0.007716049,0,0.003858025,0.406635802,0,0.00308642,0,0,0,0,0,0.00154321,0,0,0,0,0,0,0,26.24010415,27.69247684,23.88842588,121.3402778,43.17361111,0,127.5115965,67.17361111,2,61.64583333,3,10.92685166,68.92808999,171.1839414,33.76527805,17.91249968,15.85277837,27.11157368,27.44942138,136,104,48.33208318,8.541250154
SOM,3611,488,1040.275218,1040.275218,57.86538864,57.86538864,57.86538864,0.117770597,0,0,0,0,0.358024691,0.580246914,0,0.00154321,0.00154321,0,0.005401235,0.049382716,0,0.003858025,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36001154,27.81446771,23.98784724,119.4930556,42.15277778,0,127.602019,66.45833333,2,63.55555556,3,10.80636567,68.70309708,172.2145078,33.83541698,18.10625041,15.72916657,27.23043958,27.57141181,136,104,48.43208318,8.541250154
SOM,3612,457,1845.074251,1845.074251,67.3945883,67.3945883,67.3945883,0,0,0,0,0.002314815,0.156635802,0.69212963,0,0.008487654,0.015432099,0,0.011574074,0.081018519,0,0.006944444,0,0,0,0,0.025462963,0,0,0,0,0,0,0,0,26.41958899,27.8877311,24.01516228,119.3680556,41.61805556,0,127.0397637,66.28472222,2,35.9375,3.041666667,10.6449653,67.94368299,174.8427237,33.93680533,18.27013861,15.66666672,27.28171251,27.65011595,136,104,48.53208318,8.541250154
SOM,3613,427,2733.295838,2733.295838,58.92416726,58.92416726,58.92416726,0,0,0,0,0,0.489969136,0.415123457,0.048611111,0,0.016975309,0,0,0.020061728,0,0.002314815,0,0,0,0.000771605,0.00462963,0,0,0,0,0.00154321,0,0,0,26.43689234,27.93391242,23.98715279,120.6180556,41.47222222,0,126.451757,67.17361111,1.916666667,45.75694444,3.534722222,10.50769675,67.48722161,178.231473,33.91944483,18.34999943,15.5694454,27.29699014,27.7013895,136,104,48.63208318,8.541250154
SOM,3614,346.5,2112.564361,2112.564361,63.98765935,63.98765935,63.98765935,0,0,0,0,0,0.516203704,0.482253086,0,0,0,0,0,0.00154321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.49626741,28.00370377,24.03506917,119.5555556,40.84027778,0,126.6076042,66.84027778,1.375,51.56944444,4,10.42309003,67.35099671,179.0995383,33.95347253,18.47777769,15.47569484,27.35706027,27.76261557,136,104,48.73208318,8.541250154
SOM,3615,327,2524.602056,2524.602056,54.62534912,54.62534912,54.62534912,0,0,0,0,0,0.452160494,0.533950617,0.00462963,0,0,0,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.513802,28.02592617,24.03402723,119.1180556,40.60416667,0,127.1402147,66.84027778,1.048611111,48.20833333,4,10.21903932,67.00231865,180.3119569,33.88819506,18.63680608,15.25138899,27.37094918,27.79432888,136,104,48.83208318,8.541250154
SOM,3616,335,1955.826657,1955.826657,76.08146797,76.08146797,76.08146797,0.235541299,0,0,0,0.010030864,0.711419753,0.263888889,0,0,0.012345679,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.42991904,27.97592599,23.90208341,119.4930556,40.61805556,0,127.1534945,67.42361111,1.020833333,35.50694444,4,9.931481229,66.07716682,183.8825672,33.73055559,18.70069501,15.02986058,27.28391216,27.7554401,136,104,48.93208318,8.541250154
SOM,3617,343,1792.587985,1792.587985,52.41327254,52.41327254,52.41327254,0,0,0,0,0.194444444,0.425925926,0.155092593,0,0.042438272,0.037037037,0,0.084104938,0.048611111,0.002314815,0.005401235,0,0,0,0,0.000771605,0.003858025,0,0,0,0,0,0,0,26.24302672,27.87210649,23.63460657,124.7916667,41.86805556,0,127.1994647,69.79166667,1.305555556,40.77083333,4.173611111,9.779456026,65.49339543,189.7146898,33.51597208,18.58402787,14.93194421,27.1004632,27.64097232,136,104,49.03208318,8.541250154
SOM,3618,350,781.2455633,781.2455633,57.51166711,57.51166711,57.51166711,0,0,0,0,0.032407407,0.283179012,0.122685185,0,0.243055556,0.010030864,0,0.242283951,0.06095679,0,0,0,0,0,0,0.005401235,0,0,0,0,0,0,0,0,25.76319444,27.42025459,23.12245372,128.9861111,43.02083333,0,125.8558239,72.31944444,1.791666667,51.47222222,4.5,9.494791634,64.67398646,191.6129139,32.90694459,18.22638898,14.68055561,26.65162035,27.15659714,136,104,49.13208318,8.541250154
SOM,3619,350,615.1645544,615.1645544,56.79291281,56.79291281,56.79291281,0,0,0,0,0.024691358,0.44212963,0.195216049,0,0.168209877,0.010030864,0,0.086419753,0.011574074,0,0,0,0,0,0,0.060185185,0.00154321,0,0,0,0,0,0,0,25.49904515,27.15254626,22.8612269,135.6458333,44.15972222,0,123.7177656,75.63888889,2,64.90277778,5.791666667,9.664872679,65.28369755,191.168619,32.73472248,17.93124976,14.80347272,26.4231481,26.85879627,136,104,49.23208318,8.541250154
SOM,3620,366,553.2398942,553.2398942,61.13461764,61.13461764,61.13461764,0.058885299,0,0,0,0.050925926,0.423611111,0.135802469,0,0.219135802,0.007716049,0,0.12191358,0.000771605,0,0,0,0,0,0,0.036265432,0.003858025,0,0,0,0,0,0,0,25.38706599,27.05347195,22.74201406,137.1666667,44.30555556,0,122.6673619,76.22916667,1.701388889,60.60416667,6.770833333,9.788483593,65.91310925,191.5482826,32.68194426,17.8312497,14.85069456,26.32013848,26.74687519,136,104,49.33208318,8.541250154
SOM,3621,381,467.7356238,467.7356238,55.04871672,55.04871672,55.04871672,0,0,0,0,0.016203704,0.122685185,0.515432099,0,0.213734568,0,0,0.089506173,0.00308642,0,0,0,0,0,0,0.038580247,0.000771605,0,0,0,0,0,0,0,25.14809019,26.82673601,22.50960639,137.9444444,44.47916667,0,122.5056966,77.30555556,1.472222222,70.54861111,7,9.636921267,65.74730783,190.9765337,32.35069447,17.69375008,14.65694439,26.10138897,26.48912024,136,104,49.43208318,8.541250154
SOM,3622,381,564.0764422,564.0764422,71.41415661,71.41415661,71.41415661,0,0,0,0,0.030864198,0.127314815,0.68595679,0,0.057098765,0,0,0.091049383,0.00617284,0,0,0,0,0,0,0,0.00154321,0,0,0,0,0,0,0,25.04074074,26.73541696,22.41122708,139.375,44.36111111,0,121.8949923,78.31944444,1.423611111,73.74305556,7,9.595023115,66.11219788,190.4165608,32.17916618,17.66597274,14.51319345,26.00335675,26.37615756,136,104,49.53208318,8.541250154
SOM,3623,381,400.328279,400.328279,65.70354332,65.70354332,65.70354332,0,0,0,0,0.00462963,0.158950617,0.683641975,0,0.094907407,0,0,0.048611111,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10037612,26.81666643,22.46076389,138.4444444,43.78472222,0,121.793681,77.58333333,1.013888889,72.59722222,7.034722222,9.505844984,66.42011441,191.3629316,32.13055484,17.81874961,14.31180522,26.05925906,26.47557851,136,104,49.63208318,8.541250154
SOM,3624,381,564.2285378,564.2285378,73.59776647,73.59776647,73.59776647,0,0,0,0,0.012345679,0.060185185,0.583333333,0,0.25,0,0,0.061728395,0.030864198,0,0.00154321,0,0,0,0,0,0,0,0,0,0,0,0,0,25.23463538,26.94641174,22.60995383,138.9583333,43.45833333,0,120.3379249,77.08333333,1,64.125,8.25,9.63697913,66.97879442,190.5676775,32.31250029,17.92430527,14.38819502,26.16944381,26.6349538,136,104,49.73208318,8.541250154
SOM,3625,304,537.0690963,537.0690963,75.8366668,75.8366668,75.8366668,0,0,0,0,0.000771605,0.040123457,0.377314815,0,0.43441358,0,0,0.097222222,0.050154321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26212392,26.97592584,22.64849599,138.8194444,42.34722222,0,117.5090901,75.47916667,1,68.79166667,9.75,9.508275674,66.71829526,189.734086,32.2562502,18.00486113,14.25138907,26.186111,26.67280086,136,104,49.83208318,8.541250154
SOM,3626,228,219.4353829,219.4353829,71.35018319,71.35018319,71.35018319,0,0,0,0,0.00154321,0.278549383,0.470679012,0,0.214506173,0,0,0.023148148,0,0,0,0.002314815,0,0,0,0,0.009259259,0,0,0,0,0,0,0,25.18764457,26.8932869,22.59664379,138.9722222,41.82638889,0,116.474717,74.97222222,1,68.47222222,10,9.373321957,66.62145487,187.8554807,32.07083306,18.00138889,14.06944417,26.10555544,26.57858778,136,104,49.93208318,8.541250154
SOM,3627,175,163.0048539,163.0048539,80.73819508,80.73819508,80.73819508,0,0,0,0,0.00154321,0.050154321,0.412037037,0,0.483024691,0,0,0.039351852,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18686336,26.88877303,22.63171293,138.3263889,41.14583333,0,115.5602587,73.6875,1,67.79166667,10.29861111,9.233449108,66.58408027,185.6935843,31.97916635,18.1118058,13.86736055,26.09606461,26.55879611,136,104,50.03208318,8.541250154
SOM,3628,122,216.135633,216.135633,96.68927948,96.68927948,96.68927948,0,0,0,0,0.005401235,0,0.042438272,0,0.80941358,0,0,0.097993827,0.042438272,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,25.35526616,27.04768512,22.83935181,135.4513889,38.99305556,0,112.6774394,69.72222222,1,62.25,11.79861111,8.884027673,65.76287063,182.9044035,31.99652765,18.48819431,13.50833334,26.24710668,26.717361,136,104,50.13208318,8.541250154
SOM,3629,28,291.8980868,291.8980868,77.85487753,77.85487753,77.85487753,0,0,0,0,0.235339506,0.008487654,0.045524691,0,0.601851852,0,0,0.083333333,0.020833333,0.00154321,0,0,0,0,0,0,0.00308642,0,0,0,0,0,0,0,25.83804977,27.51087965,23.37488429,125.125,35.54861111,0,111.945863,63.06944444,0.451388889,49.67361111,11.66666667,8.468576352,64.79324047,179.0248418,32.2833335,19.21319437,13.07013913,26.6944444,27.20555566,136,104,50.23208318,8.541250154
SOM,3687,762,1346.512697,1346.512697,73.69464832,73.69464832,73.69464832,0,0,0,0,0,0,0,0,0.977707006,0,0,0,0,0,0,0,0.00477707,0,0,0,0,0.017515924,0,0,0,0,0,0,24.78749991,26.11940619,22.57328757,240.3835616,66.09589041,1,108.8695218,131.1643836,6,131.1643836,17.30136986,12.15057065,72.63368654,158.1484047,32.41917848,15.69041106,16.72876726,26.11940619,22.69063937,136,104,45.63208318,8.441250154
SOM,3688,762,2541.945239,2541.945239,117.0245398,117.0245398,117.0245398,0.235490099,0,0,0,0,0,0,0,0.941619586,0,0,0,0,0,0,0,0.031073446,0,0,0,0,0.027306968,0,0,0,0,0,0,24.99371572,26.29658469,22.81830597,229.6639344,64.47540984,1,109.848889,125.3606557,5.918032787,125.3606557,16.95081967,12.11830581,72.67604647,155.502966,32.60245861,15.92786876,16.67459003,26.29658469,22.93265021,136,104,45.73208318,8.441250154
SOM,3689,762,2649.840235,2649.840235,77.710866,77.710866,77.710866,0,0,0,0,0.101080247,0,0,0,0.711419753,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0.173611111,0,0,0,0,0,0,25.1475115,26.41759251,22.99918983,218.6319444,62.90277778,1,112.1497543,120.1527778,5.055555556,112.7708333,16.375,12.04930547,72.64394384,153.9361949,32.74027748,16.15347252,16.58680496,26.41689801,23.10798611,136,104,45.83208318,8.441250154
SOM,3690,762,2802.224823,2802.224823,96.75789657,96.75789657,96.75789657,0,0,0,0,0.008487654,0,0,0,0.758487654,0,0,0.00154321,0,0,0,0,0.168209877,0,0,0,0,0.063271605,0,0,0,0,0,0,25.24945021,26.50428225,23.11469895,211.5347222,61.61805556,1,112.3116891,115.9027778,5,75.67361111,16,12.01626169,72.56965605,153.3053291,32.85763934,16.29930536,16.55833398,26.49594895,23.21666663,136,104,45.93208318,8.441250154
SOM,3691,731,2054.515272,2054.515272,82.18893231,82.18893231,82.18893231,0,0,0,0,0,0,0,0,0.810185185,0,0,0,0,0,0,0,0.144290123,0,0,0,0,0.045524691,0,0,0,0,0,0,25.10237258,26.3565972,22.9725696,208.9652778,61.97222222,1,112.4926137,114.2986111,5,74.44444444,16,12.05868048,72.64016766,152.9723083,32.72777761,16.12708338,16.60069423,26.34641196,23.07048606,136,104,46.03208318,8.441250154
SOM,3692,701,1880.252491,1880.252491,82.33360026,82.33360026,82.33360026,0,0,0,0,0.021604938,0,0,0,0.966820988,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0.009259259,0,0,0,0,0,0,25.03880209,26.30347217,22.90162037,204.9930556,61.88194444,1,113.4052183,111.9583333,5,73.54861111,15.83333333,12.1118632,72.65057082,153.8193796,32.70138889,16.02986123,16.67152766,26.29594897,22.9939814,136,104,46.13208318,8.441250154
SOM,3693,723.5,1321.120354,1321.120354,93.65071587,93.65071587,93.65071587,0,0,0,0,0,0,0,0,0.990740741,0,0,0,0,0,0,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,25.10888301,26.38425946,22.96273159,197.2430556,60.60416667,1,113.6786517,107.4861111,5,65.54166667,15.08333333,12.07552058,72.7785484,154.4680724,32.71736081,16.12500034,16.59236047,26.37152787,23.05462968,136,104,46.23208318,8.441250154
SOM,3694,747,1241.279028,1241.279028,99.72561318,99.72561318,99.72561318,0,0,0,0,0,0,0,0,0.989969136,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0.007716049,0,0,0,0,0,0,25.04473383,26.31527778,22.90347228,191.8194444,59.875,1,114.6053596,104.3194444,5,64.63194444,15.02777778,12.06585628,72.90896808,154.0799165,32.61249995,16.0631947,16.54930527,26.30659722,22.99166662,136,104,46.33208318,8.441250154
SOM,3695,762,950.8239918,950.8239918,78.07705789,78.07705789,78.07705789,0,0,0,0,0,0,0,0,0.989197531,0,0,0,0,0,0,0,0.002314815,0,0,0,0.008487654,0,0,0,0,0,0,0,24.94027778,26.20787048,22.80520844,187.9791667,59.50694444,1,115.2657631,101.8125,5,87.36111111,15,11.96168968,72.86919769,153.6729388,32.44652767,16.03125017,16.41527755,26.20625011,22.88831021,136,104,46.43208318,8.441250154
