ISO,cell,elevation,population_density,EVI,cattle,goat,sheep,irrigation,LC_200,LC_202,LC_210,LC_150,LC_180,LC_130,LC_120,LC_170,LC_201,LC_110,LC_30,LC_40,LC_153,LC_190,LC_20,LC_100,LC_62,LC_60,LC_11,LC_10,worldclim_1,worldclim_10,worldclim_11,worldclim_12,worldclim_13,worldclim_14,worldclim_15,worldclim_16,worldclim_17,worldclim_18,worldclim_19,worldclim_2,worldclim_3,worldclim_4,worldclim_5,worldclim_6,worldclim_7,worldclim_8,worldclim_9,nrow,ncol,lon,lat
DJI,73,426,165.703188419342,165.703188419342,280.832762716556,280.832762716556,280.832762716556,0,0.996363636363636,0,0,0,0,0,0,0,0.00363636363636364,0,0,0,0,0,0,0,0,0,0,0,28.9362179682805,33.2288455963135,24.7788460804866,147.846153846154,29.5769230769231,3.76923076923077,56.7283937014066,69.6923076923077,23.7307692307692,56.5,24.1153846153846,9.71025631977962,51.2102138812725,346.045884352464,38.8269230769231,19.8653846153846,18.9615384615385,32.7762816502498,29.9467947299664,18,17,42.2070831813,12.2579168175
DJI,74,411,1073.06343972683,1073.06343972683,1237.88725974152,1237.88725974152,1237.88725974152,0,0.99057344854674,0,0,0,0,0.002356637863315,0,0,0.00706991358994501,0,0,0,0,0,0,0,0,0,0,0,28.0663689340864,32.3920236723764,23.8863096237183,172.492857142857,31.7071428571429,4.50714285714286,51.1769236700875,76.8571428571429,28.1571428571429,60.9142857142857,32.1857142857143,9.98892856325422,51.9336772918701,348.789344351632,38.0514286313738,18.8178571019854,19.2335715293884,31.9192856379918,29.491666671208,18,17,42.3070831813,12.2579168175
DJI,75,526,1478.41623306274,1478.41623306274,1118.61389971717,1118.61389971717,1118.61389971717,0.16278949379921,0.895833333333333,0,0,0.00540123456790123,0,0.0771604938271605,0.0100308641975309,0,0.00848765432098765,0,0.00308641975308642,0,0,0,0,0,0,0,0,0,28.7682002650367,33.0887732240889,24.612731522984,152.166666666667,27.7430555555556,3.79166666666667,50.6950644387139,67.5486111111111,24.9791666666667,53.3819444444444,26.6319444444444,9.91892357667287,51.5966483222114,346.496036105686,38.7770833704207,19.5541667408413,19.2229166295793,32.6182871394687,29.0748843352,18,17,42.4070831813,12.2579168175
DJI,76,663,1291.93042850494,1291.93042850494,860.599612040795,860.599612040795,860.599612040795,0,0.983796296296296,0,0,0.00231481481481482,0,0.00462962962962963,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,27.9195891618729,32.2900463475121,23.7189815044403,168.569444444444,27.625,4.25,44.3541929721832,69.0138888888889,27.6597222222222,53.1666666666667,34.3680555555556,9.74658563401964,51.0279554261102,351.237957636515,37.8277778360579,18.7284722063277,19.0993056297302,31.8418981896506,29.7835649251938,18,17,42.5070831813,12.2579168175
DJI,77,732,1328.31220293045,1328.31220293045,926.44162718406,926.44162718406,926.44162718406,0,0.998456790123457,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2621527512868,31.7031250529819,23.0145834022098,181.597222222222,27.2361111111111,4.24305555555556,39.5242610772451,69.1458333333333,29.5277777777778,51.6875,41.3680555555556,10.0834491252899,51.8672623899248,357.283492618137,37.3194446563721,17.8791667222977,19.4402779340744,31.2640045881271,29.2395833068424,18,17,42.6070831813,12.2579168175
DJI,78,693,1215.45399904251,1215.45399904251,885.343052918813,885.343052918813,885.343052918813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0790220366584,31.6018517812093,22.7798610660765,181.208333333333,25.8263888888889,4.05555555555556,37.2809669971466,65.3888888888889,29.4097222222222,48.1666666666667,43.1875,9.84612268209457,50.9140882492066,362.927698983087,37.1340277724796,17.797916703754,19.3361110687256,31.1668981181251,29.056828684277,18,17,42.7070831813,12.2579168175
DJI,79,655,1362.58620357513,1362.58620357513,839.200815092978,839.200815092978,839.200815092978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3162904845344,30.8942129876879,21.9804399013519,196.270833333333,26.25,4.54166666666667,35.2968335946401,67.2361111111111,32.4722222222222,48.7986111111111,49.7152777777778,9.5383680595292,49.9667873117659,366.836978276571,36.235416730245,17.1472222142749,19.08819451597,30.4506945477592,28.4137731128269,18,17,42.8070831813,12.2579168175
DJI,80,556,672.841485023499,672.841485023499,1374.76721689987,1374.76721689987,1374.76721689987,0,0.984567901234568,0,0,0.0154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2802372905943,30.9164352019628,21.9103008773592,194.270833333333,24.8819444444444,4.33333333333333,33.9022572835287,63.9305555555556,31.7430555555556,45.9861111111111,50.3888888888889,9.31452542543411,49.1727480358548,370.327669991387,36.2208333810171,17.2798610395855,18.9409723414315,30.4621528519525,29.3115740749571,18,17,42.9070831813,12.2579168175
DJI,81,373,668.849815130234,668.849815130234,1054.1037653699,1054.1037653699,1054.1037653699,0,0.994598765432099,0,0,0.00540123456790123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0865451229943,31.7381944788827,22.7525462574429,169.409722222222,21.1597222222222,3.10416666666667,33.7385375367271,53.1944444444445,25.5208333333333,37,44.9166666666667,8.97019673056073,48.0747600926293,369.016150368585,37.0152777300941,18.3576388888889,18.6576388412052,29.2179397477044,30.9165509674284,18,17,43.0070831813,12.2579168175
DJI,82,121,838.067907810211,838.067907810211,1211.19395407669,1211.19395407669,1211.19395407669,0,0.853395061728395,0,0,0.0177469135802469,0,0.111882716049383,0,0,0.00617283950617284,0,0,0.0108024691358025,0,0,0,0,0,0,0,0,27.7633680899938,32.3773148059845,23.5194443464279,146.854166666667,18.5833333333333,2.06944444444444,34.5244292153253,45.4722222222222,20.2083333333333,29.4236111111111,39.5486111111111,8.41956016421318,46.4688039620717,363.447349972195,37.5041667885251,19.3874999682109,18.1166668203142,26.9947916666667,31.5211806164848,18,17,43.1070831813,12.2579168175
DJI,83,60,667.694354534149,667.694354534149,878.112340833794,878.112340833794,878.112340833794,0,0.994598765432099,0,0,0.000771604938271605,0,0.00308641975308642,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,29.115248825815,33.6819443437788,24.9643517865075,105.131944444444,14.1111111111111,0.743055555555556,37.6877091195848,33.5902777777778,12.4930555555556,19.1736111111111,27.9583333333333,8.11371528440052,45.5724765459696,358.20377392239,38.8944444126553,21.091666566001,17.8027778466543,27.1256943013933,32.7475694417954,18,17,43.2070831813,12.2579168175
DJI,84,0,1207.79522037506,1207.79522037506,790.833955010412,790.833955010412,790.833955010412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2493345075184,34.7563657230801,26.1653934452269,72.3819444444445,10.1111111111111,0.0138888888888889,40.7951404518551,23.4722222222222,7.58333333333333,12.1736111111111,18.2361111111111,8.33744213978449,46.174224641588,354.297891828749,40.3166665236155,22.2611108620962,18.0555556615194,29.8624998728434,33.7284720076455,18,17,43.3070831813,12.2579168175
DJI,85,-16,749.322273254395,749.322273254395,822.048173549505,822.048173549505,822.048173549505,0,0.974137931034483,0,0.00574712643678161,0,0,0,0,0.014367816091954,0,0,0,0,0.00574712643678161,0,0,0,0,0,0,0,30.2702518285707,34.6143410261287,26.3441860287689,63.7674418604651,9.86046511627907,0,41.6662779519724,20.5348837209302,6.25581395348837,9.81395348837209,16.2790697674419,8.31763569144315,47.0155345118323,342.059325462164,39.9813951004383,22.2906974969908,17.6906976034475,28.2926354962726,33.7333333215048,18,17,43.4070831813,12.2579168175
DJI,90,366,1004.83968138695,1004.83968138695,772.131677565753,772.131677565753,772.131677565753,0,0.944922547332186,0,0,0.0111876075731497,0,0.0137693631669535,0,0,0.0301204819277108,0,0,0,0,0,0,0,0,0,0,0,29.373875617981,33.7022486187163,25.205423188588,141.111111111111,29.5238095238095,3.19047619047619,60.3996503012521,68.6349206349206,21.3650793650794,55.4603174603175,21.531746031746,9.67645507388645,50.7711336650546,347.963119506836,39.3928571731325,20.3349204895988,19.0579366835337,33.2406085483612,28.1645502665686,18,17,42.2070831813,12.1579168175
DJI,91,366,1805.70133781433,1805.70133781433,702.753189475403,702.753189475403,702.753189475403,0,0.824845679012346,0,0,0.16358024691358,0,0.00385802469135802,0,0,0.00771604938271605,0,0,0,0,0,0,0,0,0,0,0,29.5704570743773,33.930208073722,25.3959488471349,137.298611111111,27.7847222222222,3.16666666666667,57.6221942106883,65.125,20.7361111111111,52.5625,20.7361111111111,10.0117476317618,51.4360288778941,349.389179017809,39.8340274757809,20.370138698154,19.4638887776269,33.4609950913323,25.77928214603,18,17,42.3070831813,12.1579168175
DJI,92,549,2793.60932636261,2793.60932636261,829.158875676139,829.158875676139,829.158875676139,0.488330513238907,0.814043209876543,0,0,0.0733024691358025,0,0.111111111111111,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,29.4354166852103,33.8339117897881,25.2638889551163,139.923611111111,26.9444444444444,3.54166666666667,54.2722685866886,64.375,21.2638888888889,51.625,21.2847222222222,9.8797452184889,50.7315048376719,349.905460569594,39.7381943331824,20.2631944815318,19.4749998516507,33.3436341285706,25.391666730245,18,17,42.4070831813,12.1579168175
DJI,93,739,1997.12307405472,1997.12307405472,929.246434578732,929.246434578732,929.246434578732,0,0.967592592592593,0,0,0.00617283950617284,0.00231481481481482,0.00462962962962963,0,0,0.0192901234567901,0,0,0,0,0,0,0,0,0,0,0,27.9877604378594,32.4428240193261,23.7465278175142,175.041666666667,28.8402777777778,4.41666666666667,45.5386572678884,71.2569444444445,27.7569444444444,54.8194444444444,35.7986111111111,9.81545134385427,50.6767458385891,356.296692954169,38.1013887988197,18.7354167434904,19.3659720553292,31.9710647000207,27.7490740484662,18,17,42.5070831813,12.1579168175
DJI,94,762,1532.31224584579,1532.31224584579,904.558132022308,904.558132022308,904.558132022308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6405959791607,31.1770832273695,22.3376158210966,208.916666666667,29.7777777777778,4.9375,38.0229196813371,75.25,33.5277777777778,55.5347222222222,52.5416666666667,10.2538772887654,51.9018660916223,363.557871924506,36.8597221109602,17.1034722063277,19.7562499046326,30.6996528440052,28.6707176764806,18,17,42.6070831813,12.1579168175
DJI,95,670,1190.28103208542,1190.28103208542,971.751972855619,971.751972855619,971.751972855619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3931133084827,31.0053239928352,22.0373842848672,210.930555555556,28.5,4.81944444444445,36.3904286225637,71.8402777777778,33.875,52.3541666666667,55.4236111111111,9.95474539200465,50.8465498553382,369.383338928223,36.5624998940362,16.9861110448837,19.5763888491525,30.5387731922997,28.6399305926429,18,17,42.7070831813,12.1579168175
DJI,96,579,1129.57100844383,1129.57100844383,1008.03163845099,1008.03163845099,1008.03163845099,0,0.982253086419753,0,0,0.0131172839506173,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,0,0,0,0,0,25.5379340251287,30.2221065494749,21.1304397847917,230.395833333333,29.5347222222222,5.4375,35.0812669330173,75.7291666666667,37.0208333333333,54.4583333333333,62.6111111111111,9.77471066845788,50.1946174038781,374.44936519199,35.6666666666667,16.1930555833711,19.4736110899184,29.7472221851349,29.0624999735091,18,17,42.8070831813,12.1579168175
DJI,97,472,664.592995166779,664.592995166779,879.491400019193,879.491400019193,879.491400019193,0,0.919753086419753,0,0,0.0733024691358025,0,0,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0,0,0,26.3850115802553,31.1380786763297,21.9556712574429,204.840277777778,26.1111111111111,4.18055555555556,34.7986560662588,64.9861111111111,31.0347222222222,45.2569444444444,56.4166666666667,9.44085649649302,48.9816202587552,377.623087353177,36.5659723811679,17.2965278493034,19.2694445318646,26.3702546358109,30.3225694497426,18,17,42.9070831813,12.1579168175
DJI,98,297,713.373419761658,713.373419761658,1200.52458714714,1200.52458714714,1200.52458714714,0,0.996913580246914,0,0,0.00154320987654321,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,28.1572627358966,32.9300924407111,23.8112268447876,149.381944444444,20.4444444444444,1.95833333333333,35.8012913862864,47.9236111111111,19.7569444444444,29.25,40.9444444444444,8.83292824029923,46.8812584347195,374.234291500515,38.3583334287008,19.5180554787318,18.840277949969,24.2829859919018,32.0256943172879,18,17,43.0070831813,12.1579168175
DJI,99,91,1389.14665412903,1389.14665412903,1068.20266520581,1068.20266520581,1068.20266520581,0,0.877314814814815,0,0,0.058641975308642,0,0.0324074074074074,0,0,0.0200617283950617,0,0,0.0115740740740741,0,0,0,0,0,0,0,0,28.6907696194119,33.4642360740238,24.4128472010295,132.694444444444,19.25,1.22222222222222,38.1524285210504,44.5694444444445,15.9513888888889,23.4236111111111,37.1388888888889,8.36684027645323,45.4259645938873,371.255276785957,38.7840277883742,20.3652777141995,18.4187500741747,24.8752314911948,32.5033562845654,18,17,43.1070831813,12.1579168175
DJI,100,45,941.704586982727,941.704586982727,919.357293255755,919.357293255755,919.357293255755,0,0.99537037037037,0,0,0.00231481481481482,0,0.00154320987654321,0,0,0,0,0,0.000771604938271605,0,0,0,0,0,0,0,0,29.6023437976837,34.3493055237664,25.3747685617871,103.201388888889,15.0625,0.305555555555556,40.4097550710042,34.7708333333333,11.4305555555556,16.6875,28.3541666666667,8.22876159350077,44.8580111132728,368.342702441745,39.8034720950656,21.4611110422346,18.342361052831,25.9317128923204,33.3641201125251,18,17,43.2070831813,12.1579168175
DJI,101,0,1144.69939041138,1144.69939041138,692.366896654985,692.366896654985,692.366896654985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3136574162377,35.0157401031918,26.1196759409375,79.5,11.6666666666667,0.00694444444444444,40.6575909720527,25.2361111111111,8.8125,12.3958333333333,20.1736111111111,8.58171309365167,45.8525137371487,366.329422632853,40.8506942854987,22.1361112727059,18.7145830127928,29.3396991093953,34.0355321036445,18,17,43.3070831813,12.1579168175
DJI,102,-22,3054.03532028198,3054.03532028198,896.25237312649,896.25237312649,896.25237312649,0,0.899700598802395,0,0.00149700598802395,0,0.0104790419161677,0.0104790419161677,0,0.0703592814371257,0.00449101796407186,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,30.3675747162256,34.8873932667268,26.3670937709319,66.9871794871795,10.9102564102564,0,43.038064174163,21.7051282051282,6.74358974358974,9.7051282051282,17.3333333333333,8.30010672104664,45.9440894004626,351.53593757825,40.4410257584009,22.3769228030474,18.0641029553536,27.716025474744,33.9138889801808,18,17,43.4070831813,12.1579168175
DJI,106,458,412.77896797657,412.77896797657,742.573238247418,742.573238247418,742.573238247418,0,0.95525494276795,0,0,0,0,0,0,0,0.0447450572320499,0,0,0,0,0,0,0,0,0,0,0,27.4399166488647,31.8270000076294,23.1913333702087,196.18,38.97,5.13,57.2248555374146,92.69,31.16,73.19,35.52,9.73266669273377,50.9108260345459,355.895313110352,37.4040000152588,18.2880000686646,19.1159999465942,31.3010000228882,29.4976667785645,18,17,42.1070831813,12.0579168175
DJI,107,442,2200.56078147888,2200.56078147888,1032.13358073934,1032.13358073934,1032.13358073934,0,0.92283950617284,0,0,0.0239197530864198,0.00231481481481482,0.00385802469135802,0,0,0.0470679012345679,0,0,0,0,0,0,0,0,0,0,0,29.4190104405085,33.8322915236155,25.1932870811886,141.673611111111,30.125,3.22916666666667,61.1997161441379,69.4444444444445,21.2361111111111,55.875,22.1388888888889,9.31348382102119,49.1581565803952,354.234498765734,39.4493055873447,20.5048611429003,18.9444444444444,33.3621528016196,29.7986109654109,18,17,42.2070831813,12.0579168175
DJI,108,427,3020.12502098084,3020.12502098084,727.355835810592,727.355835810592,727.355835810592,0.325607985258102,0.928240740740741,0,0,0.0300925925925926,0,0.0108024691358025,0,0,0.029320987654321,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,29.7271990246243,34.1842593352,25.5026620493995,135.097222222222,27.8333333333333,3.15972222222222,57.5808715025584,63.8125,20.5,51.5208333333333,20.9861111111111,9.32291669978036,48.8759644826253,355.50125058492,39.87569448683,20.8145830896166,19.0611113972134,33.7206017706129,27.7930554416445,18,17,42.3070831813,12.0579168175
DJI,109,610,1724.69929647446,1724.69929647446,934.106470423012,934.106470423012,934.106470423012,0,0.856481481481482,0,0,0.025462962962963,0,0.0277777777777778,0,0,0.0902777777777778,0,0,0,0,0,0,0,0,0,0,0,29.1976852549447,33.7222220897675,24.9226852390501,148.923611111111,28.6944444444444,3.61111111111111,53.2655657397376,67.2430555555556,23.5277777777778,53.5069444444445,24.3888888888889,9.46504622035556,48.9914311567942,360.028607474433,39.4701388412052,20.1541666057375,19.3159722354677,33.2187494966719,27.3031250768238,18,17,42.4070831813,12.0579168175
DJI,110,796,2667.36948776245,2667.36948776245,776.504631012176,776.504631012176,776.504631012176,0,0.98070987654321,0,0,0,0.00385802469135803,0,0,0,0.0154320987654321,0,0,0,0,0,0,0,0,0,0,0,27.2574652963215,31.8924769428041,22.887962937355,197.375,30.5763888888889,4.65277777777778,42.6794659031762,75.4375,31.0625,56.7986111111111,46.4652777777778,9.60486111376021,49.3250577449799,369.508614222209,37.4736111958822,18.0069445106718,19.4666666984558,31.3848379717933,28.8750000132455,18,17,42.5070831813,12.0579168175
DJI,111,808,1528.65254020691,1528.65254020691,943.800572718865,943.800572718865,943.800572718865,0,0.98533950617284,0,0,0.0146604938271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.874652756585,30.5649304654863,21.479861246215,242.083333333333,32.3055555555556,5.56944444444445,38.2798283365038,82.2638888888889,37.2638888888889,59.3263888888889,68.0625,10.3785879876879,51.5158354971144,373.806473202176,36.3333331214057,16.1868055727747,20.1465275949902,30.0396990908517,28.1297453376982,18,17,42.6070831813,12.0579168175
DJI,112,701,1343.10593891144,1343.10593891144,868.64266775586,868.64266775586,868.64266775586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2912616464827,30.0233796172672,20.8481481605106,256.340277777778,32.5069444444444,6.01388888888889,37.0422218110826,83.5138888888889,39.4652777777778,59.6597222222222,74.1805555555556,10.0103009608057,50.3743592633142,377.966422186957,35.6194445027245,15.7479166785876,19.8715278307597,29.4981482691235,28.9974536630842,18,17,42.7070831813,12.0579168175
DJI,113,595,2112.57896709442,2112.57896709442,766.003675832356,766.003675832356,766.003675832356,0,0.858024691358025,0,0,0.0131172839506173,0,0.0200617283950617,0,0,0.108024691358025,0.000771604938271605,0,0,0,0,0,0,0,0,0,0,25.0274884435866,29.7887731790543,20.5504629214605,258.284722222222,32.1666666666667,5.97916666666667,35.8775504165226,82.5277777777778,39.4513888888889,58.1805555555556,74.2847222222222,9.82581018077003,49.8614636527168,380.157072914971,35.2868055767483,15.5819444987509,19.7048610448837,27.0829860899184,29.0560185511907,18,17,42.8070831813,12.0579168175
DJI,114,480,1996.84060907364,1996.84060907364,729.738816527941,729.738816527941,729.738816527941,0,0.771604938271605,0,0,0,0,0.0455246913580247,0,0,0.17283950617284,0,0,0.0100308641975309,0,0,0,0,0,0,0,0,26.086660861969,30.9032407071855,21.6054398086336,224.631944444444,28.6111111111111,4.32638888888889,35.714281241099,71.8194444444444,32.0347222222222,46.5347222222222,65.0277777777778,9.38512728611628,48.2798814243741,382.013049443563,36.3437500529819,16.9055555330382,19.4381945530574,23.0523147715463,30.1027777459886,18,17,42.9070831813,12.0579168175
DJI,115,285.5,1375.87491607666,1375.87491607666,1268.76077470144,1268.76077470144,1268.76077470144,0,0.611111111111111,0,0,0.000771604938271605,0,0.0347222222222222,0.00771604938271605,0,0.340277777777778,0,0,0.00540123456790123,0,0,0,0,0,0,0,0,27.5071758959029,32.3917823632558,23.0587963130739,173.555555555556,23.7847222222222,2.3125,36.4758955372704,56.7986111111111,22.2638888888889,32.2291666666667,49.5625,8.76631939411163,46.0466503567166,382.766145706177,37.7902777989705,18.7562499576145,19.0340278413561,23.5277777645323,31.4873842265871,18,17,43.0070831813,12.0579168175
DJI,116,45,2312.84856081009,2312.84856081009,1331.21458680205,1331.21458680205,1331.21458680205,0,0.628086419753086,0,0,0.0300925925925926,0,0.0617283950617284,0.00694444444444444,0,0.259259259259259,0.00154320987654321,0,0.0123456790123457,0,0,0,0,0,0,0,0,28.7265914413664,33.638888835907,24.3679397768445,136.229166666667,20.2847222222222,1.11111111111111,39.7492313649919,46.6388888888889,15.6736111111111,22.2430555555556,38.7638888888889,8.06834489107132,43.7411420080397,379.804281022814,38.936805539661,20.4937499761581,18.4430555635028,24.8486111296548,32.6170139710108,18,17,43.1070831813,12.0579168175
DJI,117,22,1707.85040044785,1707.85040044785,762.663944436169,762.663944436169,762.663944436169,0,0.912808641975309,0,0,0.0856481481481482,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.910908487108,34.8307871023814,25.5930555529065,97.7916666666667,14.5069444444444,0.00694444444444444,42.0216551886665,32.5972222222222,11.2569444444444,14.9583333333333,25.9791666666667,8.11186341444651,43.5797748300764,378.932980643378,40.4597220685747,21.8479166295793,18.6118054389954,26.9553239345551,33.7629628181458,18,17,43.2070831813,12.0579168175
DJI,118,0,3300.47165727615,3300.47165727615,564.721463248517,564.721463248517,564.721463248517,0,0.893518518518519,0,0,0.104166666666667,0,0,0.00231481481481482,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2462383641137,35.0670134491391,26.0097222858005,87.3055555555556,13.4583333333333,0,41.6865632798937,28.0555555555556,10.3611111111111,12.6805555555556,22.2222222222222,8.59953727987078,45.5987850030263,372.666833241781,40.8673610157437,22.0111111534966,18.856249862247,27.9429396788279,34.0365738073985,18,17,43.3070831813,12.0579168175
DJI,119,-91,3417.17278289795,3417.17278289795,639.406807013811,639.406807013811,639.406807013811,0,0.982046678635548,0,0.00359066427289048,0.00359066427289048,0,0,0,0,0.0107719928186715,0,0,0,0,0,0,0,0,0,0,0,30.2342661957243,34.8718903384992,26.1699005525504,76.2686567164179,12.5970149253731,0,42.7570545139597,24.8805970149254,8.49253731343284,10.3432835820896,20.0597014925373,8.47475124473002,46.1639595601096,358.518666737115,40.4283579925993,22.0716420358686,18.3567159567306,26.8218905036129,33.8537310699918,18,17,43.4070831813,12.0579168175
DJI,122,609.5,366.77641916275,366.77641916275,629.226264947137,629.226264947137,629.226264947137,0,0.845971563981043,0,0,0.0781990521327014,0.004739336492891,0.018957345971564,0,0,0.052132701421801,0,0,0,0,0,0,0,0,0,0,0,26.92825196429,31.4231710666564,22.563414410847,203.707317073171,42.5121951219512,5.26829268292683,61.3255457064001,99.4878048780488,31.8292682926829,78.9024390243903,35.7073170731707,9.45569103520091,49.5425678346215,365.349998660204,36.9926829454376,17.9097559393906,19.0829270060469,30.843089452604,28.4719512288163,18,17,42.0070831813,11.9579168175
DJI,123,556.5,1329.47245192528,1329.47245192528,905.582008173066,905.582008173066,905.582008173066,0,0.854938271604938,0,0,0,0.0740740740740741,0.0108024691358025,0,0,0.0601851851851852,0,0,0,0,0,0,0,0,0,0,0,25.5338540871938,29.9741897318098,21.2105324400796,258.8125,49,7.05555555555556,53.5521742767758,117.111111111111,42.4027777777778,91.4027777777778,51.8055555555556,9.9436342186398,51.0210905869802,361.923713684082,35.716666566001,16.2312499417199,19.4854166375266,29.3807869884703,27.2033563719855,18,17,42.1070831813,11.9579168175
DJI,124,495,1786.71268463135,1786.71268463135,909.055674216168,909.055674216168,909.055674216168,0,0.926697530864197,0,0,0.00540123456790123,0.054783950617284,0.00154320987654321,0,0,0.0115740740740741,0,0,0,0,0,0,0,0,0,0,0,26.3952256573571,30.8482638200124,22.0859953694873,238.333333333333,44.8194444444444,6.47222222222222,53.89917728636,106.659722222222,38.8263888888889,83.2916666666667,47.9236111111111,9.78061345550749,50.2713189125061,361.211431927151,36.5756944020589,17.136805580722,19.4388888147142,30.2814814249675,27.6657408210966,18,17,42.2070831813,11.9579168175
DJI,125,434.5,3201.53048610687,3201.53048610687,651.761990191994,651.761990191994,651.761990191994,0.162798807024956,0.875,0,0,0.0200617283950617,0.0802469135802469,0.0177469135802469,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0,0,0,30.3769676155514,34.8892359468672,26.1366899278429,116.763888888889,24.7847222222222,2.25694444444444,56.8448425398933,53.8472222222222,17.3125,43.8611111111111,19.4513888888889,8.63541671302584,46.4670148955451,357.756986618042,40.3638887670305,21.7826388809416,18.5812498860889,34.4001156224145,32.3021989928352,18,17,42.3070831813,11.9579168175
DJI,126,682.5,1440.05680274963,1440.05680274963,710.938564544809,710.938564544809,710.938564544809,0,0.630401234567901,0,0,0.00848765432098765,0.334876543209877,0.00308641975308642,0,0,0.0231481481481482,0,0,0,0,0,0,0,0,0,0,0,28.2481193012661,32.8387730386522,23.9081018765767,171.243055555556,30.6180555555556,3.9375,48.4674954944187,71.7569444444445,26.9444444444444,55.8680555555556,35.0208333333333,9.02274307277468,47.7021496031019,366.328665627374,38.2034722699059,19.2909722328186,18.9125000370873,32.308101799753,30.3260416719649,18,17,42.4070831813,11.9579168175
DJI,127,866.5,2297.68388271332,2297.68388271332,754.91728332307,754.91728332307,754.91728332307,0,0.190586419753086,0,0,0,0.804783950617284,0,0,0,0.00462962962962963,0,0,0,0,0,0,0,0,0,0,0,26.3016203509437,31.0943286418915,21.8248842822181,228.659722222222,32.4097222222222,5.10416666666667,41.0248008304172,80.8194444444444,34.4236111111111,59.1180555555556,62.9930555555556,9.39305550522274,48.2842392391629,381.297525617811,36.4951388306088,17.0472222566605,19.4479165739483,30.5399305290646,28.462152812216,18,17,42.5070831813,11.9579168175
DJI,128,677.5,3837.71653079987,3837.71653079987,970.156297840121,970.156297840121,970.156297840121,0,0.85108024691358,0,0,0,0.14891975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8329281939401,29.7415508561664,20.2837962839339,281.020833333333,35.4722222222222,6.41666666666667,39.7990022500356,92.2638888888889,41.1041666666667,64.6180555555556,86.3055555555556,10.1895832882987,50.1832317511241,389.925376468235,35.4638886451721,15.1597222354677,20.3041664759318,27.2209490670098,28.3642360766729,18,17,42.6070831813,11.9579168175
DJI,129,567,2939.37394523621,2939.37394523621,857.585650014817,857.585650014817,857.585650014817,0,0.891203703703704,0,0,0,0.0563271604938272,0.0131172839506173,0,0,0.0393518518518519,0,0,0,0,0,0,0,0,0,0,0,23.8013021151225,28.617592798339,19.2655092080434,315.506944444444,41.1041666666667,8.125,37.5522933006287,105.930555555556,50.2291666666667,75.6458333333333,91.1875,10.1862847275204,50.4054361979167,385.519040849474,34.3479167620341,14.1395833624734,20.2083334260517,27.6201390028,27.9319444762336,18,17,42.7070831813,11.9579168175
DJI,130,457.5,2858.81786346436,2858.81786346436,722.683465233883,722.683465233883,722.683465233883,0,0.530092592592593,0,0,0.00154320987654321,0.033179012345679,0.186728395061728,0,0,0.238425925925926,0.00848765432098765,0,0.00154320987654321,0,0,0,0,0,0,0,0,24.1015046305127,28.9565971824858,19.555208378368,301.847222222222,37.8125,7.125,37.0460044807858,99.2152777777778,45.6597222222222,67.3958333333333,89.7083333333333,9.94780095418294,49.6991816626655,386.609091016981,34.5680556562212,14.5555555290646,20.0125000741747,23.8704860740238,28.227314763599,18,17,42.8070831813,11.9579168175
